

Colorado (PST) SNOTEL Site Dry Lake - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Fri Jul 27 07:58:24 GMT-08:00 2018. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
457,2011-10-01,,     0.0,     0.0,     8.2,    20.5,     4.5,    11.9,       0,
457,2011-10-02,,     0.0,     0.0,     7.7,    19.3,     5.9,    11.3,       0,
457,2011-10-03,,     0.0,     0.0,     7.7,    19.5,     6.2,    11.0,       0,
457,2011-10-04,,     0.0,     0.0,     6.1,    20.9,     6.1,    11.8,       0,
457,2011-10-05,,     0.1,     0.5,     3.5,    17.6,     3.5,     9.1,       1,
457,2011-10-06,,     0.1,     0.5,     7.4,    14.1,     3.1,     8.1,       1,
457,2011-10-07,,     0.2,     1.0,    -1.6,     7.7,    -1.7,     2.8,       2,
457,2011-10-08,,     0.2,     1.0,    -3.7,     6.5,    -3.9,     0.5,       2,
457,2011-10-09,,     0.3,     1.3,    -1.9,     1.1,    -4.2,    -1.0,       2,
457,2011-10-10,,     0.2,     1.3,    -1.8,     6.1,    -3.9,     0.6,       2,
457,2011-10-11,,     0.2,     1.4,     1.5,    10.1,    -1.9,     3.7,       1,
457,2011-10-12,,     0.2,     1.6,     3.1,     6.8,     1.2,     3.3,       1,
457,2011-10-13,,     0.0,     1.6,     0.6,    10.3,    -0.4,     3.9,       0,
457,2011-10-14,,     0.0,     1.6,     5.8,    14.0,    -0.8,     6.2,       0,
457,2011-10-15,,     0.0,     1.6,     3.4,    16.2,     3.1,     8.4,       0,
457,2011-10-16,,     0.0,     1.6,     5.0,    18.9,     1.8,     9.0,       0,
457,2011-10-17,,     0.0,     1.6,     8.0,    18.0,     4.9,    11.1,       0,
457,2011-10-18,,     0.1,     2.2,    -0.6,     8.3,    -1.0,     2.4,       1,
457,2011-10-19,,     0.1,     2.2,    -1.8,     7.4,    -2.9,     1.1,       1,
457,2011-10-20,,     0.0,     2.2,     0.9,    12.8,    -2.6,     3.7,       0,
457,2011-10-21,,     0.0,     2.2,     0.7,    12.6,    -0.6,     4.5,       0,
457,2011-10-22,,     0.0,     2.2,     5.9,    13.2,     0.0,     6.0,       0,
457,2011-10-23,,     0.0,     2.2,     0.9,    12.7,     0.9,     6.0,       0,
457,2011-10-24,,     0.0,     2.2,     1.8,    13.3,    -1.1,     4.9,       0,
457,2011-10-25,,     0.0,     2.2,     8.7,    16.3,     0.5,     8.0,       0,
457,2011-10-26,,     0.2,     2.5,    -0.1,     9.2,    -0.1,     5.2,       2,
457,2011-10-27,,     0.5,     2.9,    -9.2,     1.6,    -9.2,    -1.9,       3,
457,2011-10-28,,     0.5,     2.9,    -7.2,     2.0,   -10.4,    -4.9,       2,
457,2011-10-29,,     0.5,     2.9,    -4.2,     4.2,    -8.4,    -3.0,       2,
457,2011-10-30,,     0.5,     2.9,    -2.0,     6.3,    -4.5,     0.2,       1,
457,2011-10-31,,     0.5,     2.9,    -1.5,     8.7,    -4.1,     1.1,       1,
457,2011-11-01,,     0.3,     2.9,     3.4,    10.8,    -2.3,     4.0,       1,
457,2011-11-02,,     0.5,     3.1,    -5.3,     9.7,    -5.3,     2.3,       2,
457,2011-11-03,,     0.5,     3.1,    -8.0,     1.9,    -8.1,    -4.5,       2,
457,2011-11-04,,     0.5,     3.1,    -1.7,     6.8,    -9.4,    -1.7,       1,
457,2011-11-05,,     0.3,     3.2,     4.1,    12.1,    -2.2,     4.8,       1,
457,2011-11-06,,     0.9,     3.6,    -7.2,     5.9,    -7.2,    -1.2,       6,
457,2011-11-07,,     1.0,     3.7,    -5.5,    -1.9,    -9.0,    -6.4,       5,
457,2011-11-08,,     1.0,     3.7,    -5.3,     4.7,    -7.0,    -2.8,       5,
457,2011-11-09,,     1.1,     3.7,    -9.5,    -0.8,   -11.6,    -5.6,       4,
457,2011-11-10,,     1.1,     3.7,    -8.4,     1.3,    -9.7,    -5.6,       4,
457,2011-11-11,,     1.1,     3.7,    -5.8,     5.7,    -9.6,    -3.0,       4,
457,2011-11-12,,     1.1,     3.7,    -1.7,     6.0,    -8.2,    -1.5,       4,
457,2011-11-13,,     1.5,     4.1,    -4.2,     1.5,    -4.2,    -0.9,       9,
457,2011-11-14,,     2.6,     5.1,    -4.9,     0.0,    -5.2,    -1.9,      16,
457,2011-11-15,,     2.6,     5.1,    -1.4,     1.9,    -6.3,    -1.8,      13,
457,2011-11-16,,     2.6,     5.1,    -6.5,     1.2,    -6.5,    -2.0,      13,
457,2011-11-17,,     2.6,     5.1,    -7.3,    -2.8,   -10.3,    -6.7,      12,
457,2011-11-18,,     2.6,     5.2,    -1.2,     5.6,    -8.3,    -1.6,      11,
457,2011-11-19,,     2.6,     5.2,     2.9,     8.2,    -3.2,     2.5,      11,
457,2011-11-20,,     3.5,     6.0,    -1.8,     2.8,    -4.7,    -3.4,      20,
457,2011-11-21,,     3.7,     6.2,    -1.2,     3.9,    -1.8,     0.2,      20,
457,2011-11-22,,     3.9,     6.5,    -0.9,     5.0,    -2.6,     0.1,      20,
457,2011-11-23,,     4.0,     6.5,    -5.1,     3.6,    -5.3,    -1.3,      20,
457,2011-11-24,,     4.0,     6.5,    -3.9,     9.3,    -5.7,    -0.9,      18,
457,2011-11-25,,     4.0,     6.5,    -1.3,     9.4,    -5.1,     0.5,      18,
457,2011-11-26,,     4.1,     6.5,    -8.2,     3.4,    -8.8,    -1.6,      19,
457,2011-11-27,,     4.1,     6.5,   -11.5,    -4.3,   -14.1,    -9.5,      19,
457,2011-11-28,,     4.1,     6.5,    -4.5,     5.3,   -11.6,    -3.8,      18,
457,2011-11-29,,     4.1,     6.6,    -1.8,     8.0,    -5.6,    -0.3,      18,
457,2011-11-30,,     4.1,     6.6,    -4.3,     5.5,    -4.4,    -1.1,      17,
457,2011-12-01,,     4.1,     6.6,    -0.7,     6.3,    -4.5,     0.0,      17,
457,2011-12-02,,     4.2,     6.6,    -9.7,    -0.7,   -10.2,    -4.8,      17,
457,2011-12-03,,     4.2,     6.7,    -5.5,     2.4,   -10.3,    -5.1,      17,
457,2011-12-04,,     4.4,     6.8,   -12.0,    -3.3,   -12.0,    -7.1,      22,
457,2011-12-05,,     4.5,     6.8,   -13.1,    -5.0,   -13.2,   -10.7,      23,
457,2011-12-06,,     4.6,     6.8,   -22.2,   -10.1,   -23.4,   -16.6,      23,
457,2011-12-07,,     4.6,     6.8,   -13.6,    -7.0,   -23.5,   -15.4,      22,
457,2011-12-08,,     4.6,     6.9,    -8.5,     3.0,   -14.3,    -7.2,      20,
457,2011-12-09,,     4.7,     7.0,    -9.8,    -2.0,   -10.0,    -6.2,      22,
457,2011-12-10,,     4.7,     7.0,   -10.0,     0.0,   -12.8,    -7.0,      21,
457,2011-12-11,,     4.7,     7.0,    -8.7,     3.5,   -10.3,    -5.2,      20,
457,2011-12-12,,     4.7,     7.0,    -7.2,     2.8,   -10.1,    -4.9,      20,
457,2011-12-13,,     4.7,     7.1,    -1.6,     4.7,    -9.5,    -2.9,      20,
457,2011-12-14,,     4.7,     7.2,    -1.8,     5.0,    -3.6,    -0.4,      20,
457,2011-12-15,,     4.9,     7.3,    -5.7,    -1.8,    -5.9,    -4.7,      22,
457,2011-12-16,,     4.9,     7.3,    -8.4,    -0.2,   -11.0,    -6.3,      22,
457,2011-12-17,,     5.0,     7.3,    -9.3,    -1.1,   -10.7,    -6.8,      23,
457,2011-12-18,,     5.0,     7.3,    -5.3,     5.8,   -10.6,    -4.2,      22,
457,2011-12-19,,     5.0,     7.3,    -1.5,     9.0,    -7.8,    -1.3,      22,
457,2011-12-20,,     5.0,     7.3,    -9.1,     2.8,    -9.1,    -3.1,      22,
