

Colorado (PST) SNOTEL Site Dry Lake - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Fri Jul 27 07:57:40 GMT-08:00 2018. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,
457,1989-10-01,,     0.0,     0.0,     5.7,    23.8,     4.7,    13.1,
457,1989-10-02,,     0.0,     0.0,     2.6,    15.2,     0.7,     6.8,
457,1989-10-03,,     0.0,     0.0,     3.8,    20.5,     1.7,    10.6,
457,1989-10-04,,     0.0,     0.0,     3.0,    18.8,     1.6,    11.2,
457,1989-10-05,,     0.0,     0.0,    -3.8,    11.1,    -2.8,     5.7,
457,1989-10-06,,     0.0,     0.0,    -2.9,    12.6,    -5.5,     2.2,
457,1989-10-07,,     0.0,     0.0,    -0.3,    15.8,    -4.0,     5.0,
457,1989-10-08,,     0.0,     0.0,    -2.2,    14.1,    -2.4,     4.6,
457,1989-10-09,,     0.0,     0.0,     0.8,    15.4,    -3.1,     5.3,
457,1989-10-10,,     0.0,     0.0,     0.8,    17.2,    -1.1,     6.6,
457,1989-10-11,,     0.0,     0.0,     3.0,    19.5,    -0.2,     8.6,
457,1989-10-12,,     0.0,     0.0,     0.7,    19.8,     1.4,     9.6,
457,1989-10-13,,     0.0,     0.0,     2.3,    21.1,     0.0,     9.4,
457,1989-10-14,,     0.0,     0.0,     5.4,    21.4,     1.3,    10.1,
457,1989-10-15,,     0.0,     0.0,     5.8,    20.8,     2.4,    10.4,
457,1989-10-16,,     0.0,     0.1,     1.1,     6.5,     0.9,     4.2,
457,1989-10-17,,     0.0,     0.3,    -3.4,     1.3,    -3.6,    -1.0,
457,1989-10-18,,     0.0,     0.3,    -6.6,     5.7,    -5.1,    -0.9,
457,1989-10-19,,     0.0,     0.3,    -4.8,     8.8,    -8.6,    -1.3,
457,1989-10-20,,     0.0,     0.3,    -3.3,    12.8,    -5.9,     1.3,
457,1989-10-21,,     0.0,     0.3,     3.7,    14.8,    -3.8,     4.4,
457,1989-10-22,,     0.0,     0.3,     2.7,    13.5,     0.8,     6.1,
457,1989-10-23,,     0.0,     0.4,     1.0,    12.0,    -1.3,     4.2,
457,1989-10-24,,     0.0,     0.4,    -0.3,    14.3,    -1.5,     5.4,
457,1989-10-25,,     0.0,     0.4,     1.6,    17.1,    -1.3,     6.4,
457,1989-10-26,,     0.0,     0.4,     2.3,    15.9,     1.0,     8.5,
457,1989-10-27,,     1.0,     1.6,    -6.0,     5.5,    -3.9,    -1.2,
457,1989-10-28,,     1.0,     1.6,    -3.4,    15.6,    -7.6,     0.0,
457,1989-10-29,,     1.2,     2.0,    -7.5,    -1.2,    -8.3,    -4.3,
457,1989-10-30,,     1.4,     2.2,    -7.7,    -2.5,   -10.1,    -6.5,
457,1989-10-31,,     1.4,     2.2,    -8.0,     3.7,    -9.3,    -4.9,
457,1989-11-01,,     1.5,     2.4,    -8.2,     4.0,    -8.0,    -3.5,
