

Colorado (PST) SNOTEL Site Dry Lake - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Fri Jul 27 07:58:26 GMT-08:00 2018. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
457,2012-10-01,,     0.0,     0.0,     6.6,    15.8,     3.7,     9.2,       0,
457,2012-10-02,,     0.0,     0.0,     4.3,    17.4,     4.2,     9.5,       0,
457,2012-10-03,,     0.0,     0.0,     6.0,    19.0,     2.9,    10.1,       0,
457,2012-10-04,,     0.0,     0.0,    -0.4,    19.0,    -0.4,     9.1,       0,
457,2012-10-05,,     0.0,     0.0,     7.1,    14.0,    -2.1,     5.4,       0,
457,2012-10-06,,     0.0,     0.0,    -2.5,     7.8,    -2.5,     3.1,       0,
457,2012-10-07,,     0.0,     0.0,    -5.5,     5.5,    -6.5,    -1.4,       0,
457,2012-10-08,,     0.0,     0.0,    -2.6,     7.5,    -7.2,    -0.4,       0,
457,2012-10-09,,     0.0,     0.2,     3.6,    14.1,    -3.2,     5.2,       0,
457,2012-10-10,,     0.0,     0.3,     1.8,    14.8,     1.1,     7.1,       0,
457,2012-10-11,,     0.0,     0.5,     6.7,    16.9,    -0.1,     8.0,       0,
457,2012-10-12,,     0.0,     0.6,     8.3,    16.2,     3.7,    10.1,       0,
457,2012-10-13,,     0.0,     0.6,     2.3,    14.9,     1.9,     6.8,       0,
457,2012-10-14,,     0.0,     0.6,     3.8,     3.8,     1.0,     2.5,       0,
457,2012-10-15,,     0.0,     0.6,     0.7,    10.6,     0.6,     4.6,       0,
457,2012-10-16,,     0.0,     0.9,     4.6,    14.7,     0.4,     6.8,       0,
457,2012-10-17,,     0.0,     1.0,     1.3,    15.5,     0.5,     6.2,       0,
457,2012-10-18,,     0.0,     1.1,    -2.5,     6.5,    -2.6,     1.1,       0,
457,2012-10-19,,     0.0,     1.2,    -0.8,     8.6,    -3.9,     1.4,       0,
457,2012-10-20,,     0.0,     1.4,     2.3,    13.8,    -1.5,     5.4,       0,
457,2012-10-21,,     0.0,     1.5,     4.3,    17.4,     1.5,     8.8,       0,
457,2012-10-22,,     0.0,     1.5,     5.8,    16.7,     2.5,     8.2,       0,
457,2012-10-23,,     0.0,     1.6,     8.5,    15.8,     5.1,     9.5,       0,
