

Colorado (PST) SNOTEL Site Dry Lake - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Fri Jul 27 07:58:37 GMT-08:00 2018. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
457,2017-10-17,,     0.0,     1.8,     1.1,    15.2,    -0.5,     5.5,       0,
457,2017-10-18,,     0.0,     1.9,     2.3,    15.7,    -0.2,     6.2,       0,
457,2017-10-19,,     0.0,     1.9,     3.8,    16.0,     1.5,     7.3,       0,
457,2017-10-20,,     0.0,     2.0,     6.3,    17.5,     3.1,     9.2,       0,
457,2017-10-21,,     0.2,     2.0,    -2.3,    16.3,    -2.3,     7.5,       1,
457,2017-10-22,,     0.0,     2.0,    -3.2,     1.1,    -4.2,    -2.3,       0,
457,2017-10-23,,     0.0,     2.0,     5.9,     8.8,    -3.3,     3.9,       0,
457,2017-10-24,,     0.0,     2.0,    -1.1,    10.3,    -1.2,     5.4,       0,
457,2017-10-25,,     0.0,     2.0,     1.4,    10.6,    -2.8,     2.5,       0,
457,2017-10-26,,     0.0,     2.0,     3.4,    14.7,     0.2,     6.3,       0,
457,2017-10-27,,     0.0,     2.0,    -5.4,     7.2,    -5.4,     2.3,       0,
457,2017-10-28,,     0.0,     2.1,     0.8,     4.4,    -7.2,    -0.9,       0,
457,2017-10-29,,     0.0,     2.1,    -0.6,     5.9,    -0.9,     1.6,       0,
457,2017-10-30,,     0.0,     2.2,     4.1,    12.1,    -1.5,     4.6,       0,
457,2017-10-31,,     0.2,     2.2,     0.6,     4.1,    -1.9,     0.5,       1,
457,2017-11-01,,     0.0,     2.2,     3.4,     5.4,    -2.4,     1.5,       0,
457,2017-11-02,,     0.2,     2.3,     7.1,     9.7,     2.4,     6.3,       1,
457,2017-11-03,,     0.0,     2.3,     4.2,    12.8,     2.7,     7.2,       0,
457,2017-11-04,,     0.0,     2.4,     5.8,    11.1,     2.2,     6.1,       0,
457,2017-11-05,,     0.6,     2.4,     1.3,     6.7,     0.8,     4.3,       2,
457,2017-11-06,,     1.5,     2.9,     0.7,     3.0,     0.3,     1.2,      11,
457,2017-11-07,,     1.8,     3.4,    -2.3,     4.5,    -2.4,     0.7,      13,
457,2017-11-08,,     1.7,     3.4,    -4.3,     3.6,    -5.0,    -1.9,      11,
457,2017-11-09,,     1.7,     3.7,    -4.0,     4.7,    -9.0,    -3.0,      11,
457,2017-11-10,,     1.7,     3.7,    -1.5,    10.2,    -5.4,     0.2,       6,
457,2017-11-11,,     1.7,     3.7,     0.0,     9.7,    -2.0,     1.8,       6,
457,2017-11-12,,     1.6,     3.7,    -4.5,     5.2,    -4.5,    -0.1,       7,
457,2017-11-13,,     1.6,     3.7,     0.6,     9.3,    -5.3,     0.7,       7,
457,2017-11-14,,     1.6,     3.7,     0.2,    11.6,    -0.1,     4.3,       7,
457,2017-11-15,,     1.6,     3.7,    -3.5,     9.6,    -3.5,     2.5,       7,
457,2017-11-16,,     1.6,     3.7,     0.2,     9.3,    -4.8,     1.4,       7,
457,2017-11-17,,     1.7,     3.9,     6.2,    10.8,    -0.7,     5.2,       6,
457,2017-11-18,,     2.0,     3.9,    -6.9,     7.7,    -6.9,     1.9,       9,
457,2017-11-19,,     2.0,     4.0,    -9.7,    -1.8,   -10.4,    -7.3,       7,
457,2017-11-20,,     2.0,     4.1,    -6.4,     5.9,   -10.4,    -4.3,       7,
457,2017-11-21,,     2.2,     4.4,     0.5,     8.0,    -6.7,     0.5,       8,
457,2017-11-22,,     2.6,     4.5,     1.7,     3.9,    -1.1,     1.1,      11,
457,2017-11-23,,     2.6,     4.5,     3.0,     5.4,     1.5,     2.8,       8,
457,2017-11-24,,     2.6,     4.5,     1.8,    10.0,     1.1,     4.3,       8,
457,2017-11-25,,     2.5,     4.5,    -0.4,     9.4,    -0.8,     3.3,       8,
457,2017-11-26,,     2.5,     4.5,     0.7,     8.0,    -1.5,     2.4,       8,
457,2017-11-27,,     2.5,     4.5,     3.9,    13.7,    -1.0,     5.2,       8,
457,2017-11-28,,     2.5,     4.5,     0.2,    12.6,     0.2,     6.0,       8,
457,2017-11-29,,     2.5,     4.5,    -2.2,     5.3,    -2.2,     0.2,       8,
457,2017-11-30,,     2.5,     4.5,    -2.2,     6.6,    -2.4,     0.7,       8,
457,2017-12-01,,     2.5,     4.5,    -0.4,     6.8,    -3.4,     0.5,       8,
457,2017-12-02,,     2.5,     4.6,     0.5,     5.0,    -1.4,     1.2,       8,
457,2017-12-03,,     2.5,     4.6,     0.3,     8.7,    -0.3,     2.9,       8,
457,2017-12-04,,     2.7,     4.6,    -5.1,     9.6,    -5.1,     3.3,      11,
457,2017-12-05,,     3.0,     4.9,   -10.1,    -4.2,   -10.2,    -7.3,      19,
457,2017-12-06,,     3.0,     4.9,    -9.0,    -2.3,   -14.1,    -9.5,      16,
457,2017-12-07,,     3.0,     5.0,   -15.8,    -4.7,   -15.8,   -10.2,      14,
457,2017-12-08,,     3.2,     5.2,    -8.0,    -7.0,   -16.4,   -10.6,      14,
457,2017-12-09,,     3.2,     5.2,    -9.0,     1.0,   -11.4,    -6.6,      14,
457,2017-12-10,,     3.2,     5.2,    -6.4,     4.1,    -9.4,    -4.9,      13,
457,2017-12-11,,     3.2,     5.2,    -6.8,     6.4,    -9.1,    -4.2,      14,
457,2017-12-12,,     3.3,     5.3,    -4.2,     6.7,    -8.1,    -2.6,      13,
457,2017-12-13,,     3.3,     5.3,    -2.5,     8.4,    -4.9,    -0.7,      11,
457,2017-12-14,,     3.5,     5.3,    -2.3,     5.7,    -4.2,    -0.1,      14,
457,2017-12-15,,     3.5,     5.3,    -8.5,    -1.5,   -11.1,    -5.8,      15,
457,2017-12-16,,     3.5,     5.3,    -6.3,     6.5,   -10.4,    -4.4,      15,
457,2017-12-17,,     3.5,     5.4,    -6.8,     3.9,    -7.0,    -2.2,      15,
457,2017-12-18,,     3.5,     5.4,    -7.6,    -1.9,   -10.3,    -6.0,      15,
457,2017-12-19,,     3.5,     5.4,    -5.8,     1.9,    -7.8,    -3.2,      15,
457,2017-12-20,,     3.5,     5.4,    -3.9,     3.6,    -6.4,    -2.2,      15,
457,2017-12-21,,     3.5,     5.4,    -0.2,     7.6,    -3.8,     1.6,      15,
457,2017-12-22,,     3.5,     5.4,   -10.3,    -0.3,   -10.7,    -6.8,      15,
457,2017-12-23,,     3.6,     5.5,    -5.5,    -2.3,   -14.9,    -7.7,      15,
457,2017-12-24,,     4.6,     5.8,   -12.1,    -3.4,   -12.1,    -6.0,      29,
457,2017-12-25,,     4.9,     6.1,    -5.2,    -4.1,   -12.7,    -8.7,      29,
457,2017-12-26,,     5.6,     6.7,    -3.3,    -1.3,    -5.3,    -3.2,      31,
457,2017-12-27,,     5.6,     6.7,    -9.4,     1.5,    -9.6,    -4.2,      31,
457,2017-12-28,,     5.6,     6.8,    -3.5,     3.1,    -9.5,    -2.4,      29,
457,2017-12-29,,     5.6,     6.8,    -0.7,     4.8,    -3.8,    -0.7,      28,
457,2017-12-30,,     5.6,     6.8,    -1.0,     7.9,    -2.5,     1.9,      26,
457,2017-12-31,,     5.6,     6.8,    -1.9,     6.0,    -2.3,     1.9,      26,
457,2018-01-01,,     5.6,     6.8,    -9.6,    -0.5,   -11.2,    -5.3,      25,
457,2018-01-02,,     5.6,     6.9,    -9.0,     1.4,   -11.1,    -4.5,      25,
457,2018-01-03,,     5.6,     6.9,    -9.8,    -1.8,   -14.8,    -9.0,      25,
457,2018-01-04,,     5.6,     7.1,    -4.4,     6.9,   -10.9,    -3.5,      24,
457,2018-01-05,,     5.6,     7.1,    -5.8,     5.2,    -7.8,    -3.2,      24,
457,2018-01-06,,     5.6,     7.1,    -4.1,     7.2,    -6.2,    -1.0,      24,
457,2018-01-07,,     6.1,     7.4,    -1.3,     4.4,    -4.4,    -0.4,      28,
457,2018-01-08,,     6.1,     7.4,    -6.5,     1.4,    -7.2,    -2.9,      28,
457,2018-01-09,,     6.2,     7.4,    -0.2,     8.1,    -7.0,    -1.4,      26,
457,2018-01-10,,     6.4,     7.6,     1.7,     5.8,    -0.4,     2.4,      27,
457,2018-01-11,,     7.1,     8.0,    -6.1,     3.9,    -6.1,    -0.5,      33,
457,2018-01-12,,     7.2,     8.1,    -4.7,    -3.2,    -8.2,    -5.9,      33,
457,2018-01-13,,     7.8,     8.8,    -4.7,    -0.2,    -4.8,    -3.0,      38,
457,2018-01-14,,     7.8,     8.8,    -3.1,    -1.0,    -5.5,    -3.2,      36,
457,2018-01-15,,     7.7,     8.8,    -6.0,     3.0,    -6.3,    -2.4,      34,
457,2018-01-16,,     7.6,     8.8,   -13.6,    -0.5,   -13.7,    -6.7,      34,
457,2018-01-17,,     7.6,     8.9,   -10.4,     1.3,   -15.3,    -9.1,      29,
457,2018-01-18,,     7.7,     9.0,    -7.3,     5.9,   -11.4,    -5.4,      31,
457,2018-01-19,,     7.9,     9.1,    -3.2,     6.1,    -7.8,    -2.1,      32,
457,2018-01-20,,     7.9,     9.1,    -2.4,     7.8,    -3.5,     0.8,      31,
457,2018-01-21,,     8.3,     9.3,    -4.7,     4.7,    -4.7,     1.3,      34,
457,2018-01-22,,     8.4,     9.3,   -11.3,    -4.2,   -13.0,    -7.8,      37,
457,2018-01-23,,     8.5,     9.5,    -9.0,    -3.5,   -15.2,    -9.6,      36,
457,2018-01-24,,     8.5,     9.5,   -11.8,    -2.0,   -12.0,    -7.9,      37,
457,2018-01-25,,     8.5,     9.6,    -7.7,     3.2,   -12.6,    -5.9,      36,
457,2018-01-26,,     8.7,     9.8,    -4.5,     5.7,    -8.6,    -1.4,      36,
457,2018-01-27,,     9.0,    10.0,    -8.6,    -4.0,   -11.0,    -7.3,      39,
457,2018-01-28,,     9.1,    10.0,    -3.7,    -1.4,   -12.0,    -6.1,      39,
457,2018-01-29,,     9.2,    10.1,    -1.9,     0.7,    -5.1,    -2.1,      37,
457,2018-01-30,,     9.2,    10.1,    -0.7,     4.8,    -4.0,    -0.4,      37,
457,2018-01-31,,     9.2,    10.1,    -1.2,     7.7,    -2.5,     1.9,      36,
457,2018-02-01,,     9.2,    10.1,    -1.8,     2.9,    -1.8,     0.5,      35,
457,2018-02-02,,     9.2,    10.1,    -0.9,     0.4,    -3.5,    -1.9,      33,
457,2018-02-03,,     9.3,    10.2,     0.7,     3.0,    -1.2,     0.5,      34,
457,2018-02-04,,     9.7,    10.4,     1.2,     2.8,    -0.6,     0.9,      36,
457,2018-02-05,,     9.8,    10.5,     0.4,     3.7,     0.0,     1.3,      37,
457,2018-02-06,,    10.0,    10.7,    -5.3,     3.5,    -5.7,    -0.5,      38,
457,2018-02-07,,    10.1,    10.9,    -4.1,    -0.8,    -5.4,    -3.3,      38,
457,2018-02-08,,    10.2,    11.0,    -0.6,     1.9,    -6.5,    -1.7,      35,
457,2018-02-09,,    10.3,    11.0,     0.9,     5.1,    -1.3,     1.3,      36,
457,2018-02-10,,    10.3,    11.0,     0.3,     7.4,    -0.8,     2.5,      36,
457,2018-02-11,,    10.4,    11.2,   -14.3,     0.3,   -14.4,    -5.9,      40,
457,2018-02-12,,    10.6,    11.3,    -7.0,    -0.7,   -15.3,    -8.1,      36,
457,2018-02-13,,    11.3,    11.8,    -3.5,     1.5,    -7.8,    -3.2,      47,
457,2018-02-14,,    11.5,    12.2,    -1.2,     2.4,    -3.9,    -1.3,      47,
457,2018-02-15,,    11.6,    12.2,     0.6,     2.8,    -2.3,    -0.1,      44,
457,2018-02-16,,    12.2,    12.7,    -9.0,     0.5,    -9.7,    -5.0,      52,
457,2018-02-17,,    12.2,    12.8,    -6.1,    -1.2,   -15.7,    -7.3,      49,
457,2018-02-18,,    12.4,    12.8,    -2.8,     2.3,    -6.7,    -3.0,      47,
457,2018-02-19,,    12.4,    12.9,     1.6,     8.0,    -6.2,     1.0,      45,
457,2018-02-20,,    12.6,    12.9,   -17.9,     1.7,   -18.0,    -7.1,      49,
457,2018-02-21,,    12.7,    13.1,   -18.7,    -8.0,   -19.6,   -14.7,      48,
457,2018-02-22,,    12.8,    13.2,    -9.2,    -3.1,   -20.0,   -11.1,      46,
457,2018-02-23,,    13.0,    13.3,    -8.2,    -2.3,   -13.7,    -8.3,      47,
457,2018-02-24,,    13.2,    13.5,   -10.4,     0.3,   -11.7,    -6.4,      47,
457,2018-02-25,,    13.6,    13.8,   -11.0,    -7.9,   -16.1,   -11.4,      53,
457,2018-02-26,,    13.7,    14.0,   -10.9,    -3.4,   -13.4,    -9.8,      54,
457,2018-02-27,,    13.7,    14.1,    -6.1,     2.9,   -12.0,    -4.9,      50,
457,2018-02-28,,    13.8,    14.1,    -5.1,     4.4,    -8.6,    -2.9,      48,
457,2018-03-01,,    13.8,    14.1,    -8.7,    -0.1,    -9.6,    -5.7,      45,
457,2018-03-02,,    13.8,    14.1,    -2.1,     6.2,    -9.5,    -1.7,      45,
457,2018-03-03,,    13.8,    14.2,    -0.9,     8.9,    -4.2,     1.8,      44,
457,2018-03-04,,    13.8,    14.2,     2.7,    10.9,    -2.8,     4.2,      42,
457,2018-03-05,,    14.0,    14.3,    -9.7,     5.9,    -9.8,    -3.0,      50,
457,2018-03-06,,    14.0,    14.5,   -12.5,    -6.1,   -12.7,    -9.2,      49,
457,2018-03-07,,    14.1,    14.5,   -11.3,    -0.8,   -14.9,    -8.9,      47,
457,2018-03-08,,    14.2,    14.6,    -6.9,     3.4,   -12.8,    -5.3,      46,
457,2018-03-09,,    14.3,    14.7,     0.0,     7.0,    -7.5,    -0.1,      44,
457,2018-03-10,,    14.3,    14.7,    -0.5,     6.3,    -2.0,     2.0,      44,
457,2018-03-11,,    14.3,    14.7,    -7.8,     4.6,    -8.3,    -1.5,      44,
457,2018-03-12,,    14.3,    14.8,    -4.2,     8.5,    -9.2,    -1.0,      43,
457,2018-03-13,,    14.3,    14.8,    -2.7,     7.1,    -5.2,     0.6,      43,
457,2018-03-14,,    14.3,    14.8,     0.2,     9.4,    -4.1,     1.9,      41,
457,2018-03-15,,    14.3,    14.8,     6.5,    11.1,    -0.6,     5.3,      40,
457,2018-03-16,,    14.6,    15.0,    -1.6,     6.7,    -1.6,     0.9,      41,
457,2018-03-17,,    14.8,    15.1,    -4.2,     2.7,    -6.5,    -2.3,      43,
457,2018-03-18,,    15.0,    15.2,    -2.6,     8.4,    -4.7,     1.5,      42,
457,2018-03-19,,    15.4,    15.7,    -5.6,     5.4,    -5.6,    -1.7,      49,
457,2018-03-20,,    15.7,    16.0,    -4.9,     1.0,    -6.4,    -4.1,      45,
457,2018-03-21,,    15.8,    16.1,    -2.7,     2.3,    -5.5,    -2.2,      47,
457,2018-03-22,,    15.9,    16.2,    -1.0,     5.4,    -3.5,     0.4,      46,
457,2018-03-23,,    16.0,    16.2,     4.7,    10.8,    -1.4,     4.4,      43,
457,2018-03-24,,    17.0,    17.4,    -3.1,     6.3,    -3.1,     1.4,      52,
457,2018-03-25,,    17.0,    17.4,     2.4,    10.1,    -4.4,     1.9,      48,
457,2018-03-26,,    17.0,    17.4,     0.5,     8.4,     0.1,     3.9,      46,
457,2018-03-27,,    17.0,    17.4,    -7.2,     2.9,    -7.5,    -2.6,      46,
457,2018-03-28,,    17.1,    17.6,    -2.3,     5.5,    -9.0,    -2.4,      46,
457,2018-03-29,,    17.8,    18.0,    -3.5,     2.7,    -4.0,    -2.0,      52,
457,2018-03-30,,    17.9,    18.1,    -5.6,     5.0,    -5.6,    -1.7,      50,
457,2018-03-31,,    17.9,    18.2,     0.2,     9.1,    -7.4,     1.4,      48,
457,2018-04-01,,    17.9,    18.3,     4.3,     9.5,    -0.4,     4.7,      46,
457,2018-04-02,,    17.7,    18.3,     2.0,    11.0,     0.1,     5.3,      44,
457,2018-04-03,,    17.4,    18.3,    -6.6,     9.8,    -6.6,     4.8,      43,
457,2018-04-04,,    17.6,    18.5,    -4.1,     1.2,   -12.4,    -5.0,      45,
457,2018-04-05,,    17.6,    18.5,    -0.9,     6.2,    -5.8,     1.4,      45,
457,2018-04-06,,    17.6,    18.6,     1.1,     8.2,    -3.2,     2.8,      44,
457,2018-04-07,,    18.8,    19.5,     1.2,     2.6,     1.0,     1.5,      51,
457,2018-04-08,,    19.2,    20.3,     2.0,     7.3,     0.9,     3.4,      49,
457,2018-04-09,,    19.3,    21.0,    -1.9,     6.2,    -1.9,     0.5,      52,
457,2018-04-10,,    20.0,    21.8,    -3.5,     5.5,    -3.6,    -0.2,      53,
457,2018-04-11,,    19.8,    21.9,     4.0,    12.5,    -5.6,     3.5,      50,
457,2018-04-12,,    19.4,    21.9,     8.8,    15.2,     3.1,     8.4,      48,
457,2018-04-13,,    19.3,    22.0,    -5.9,    13.1,    -5.9,     4.4,      50,
457,2018-04-14,,    19.4,    22.2,    -3.6,     1.4,    -8.7,    -3.5,      50,
457,2018-04-15,,    19.5,    22.3,    -0.4,     6.0,    -6.4,    -0.4,      48,
457,2018-04-16,,    19.2,    22.4,     4.3,    10.3,    -1.9,     4.0,      46,
457,2018-04-17,,    18.8,    22.4,     8.0,    14.1,     2.1,     8.8,      45,
457,2018-04-18,,    18.8,    22.5,    -7.9,     8.3,    -8.2,    -0.4,      48,
457,2018-04-19,,    19.2,    22.8,     1.0,     7.4,    -9.6,     0.0,      45,
457,2018-04-20,,    18.6,    22.8,     6.0,    14.7,    -1.3,     7.5,      43,
457,2018-04-21,,    18.9,    23.0,    -0.1,     7.0,    -0.1,     2.1,      46,
457,2018-04-22,,    19.0,    23.2,     0.3,     6.7,    -2.0,     1.3,      44,
457,2018-04-23,,    18.3,    23.3,     4.0,    15.3,    -0.6,     6.6,      43,
457,2018-04-24,,    17.3,    23.3,     2.1,    15.0,     1.9,     7.7,      41,
457,2018-04-25,,    16.8,    23.3,    -3.3,     8.3,    -3.3,     1.9,      40,
457,2018-04-26,,    16.0,    23.3,     1.8,    14.4,    -4.7,     4.6,      38,
457,2018-04-27,,    15.1,    23.3,     2.4,    13.5,    -1.2,     5.3,      35,
457,2018-04-28,,    14.1,    23.3,     5.4,    16.0,     0.2,     8.1,      32,
457,2018-04-29,,    13.1,    23.3,     6.8,    18.7,     3.4,    10.4,      29,
457,2018-04-30,,    12.1,    23.3,     8.3,    15.5,     3.3,     9.3,      27,
457,2018-05-01,,    11.4,    23.3,     0.8,    12.3,    -0.2,     5.0,      26,
457,2018-05-02,,    11.4,    23.4,     0.6,     7.4,     0.3,     2.4,      23,
457,2018-05-03,,    11.0,    23.5,     1.4,    11.1,     0.5,     3.5,      25,
457,2018-05-04,,    11.3,    24.1,     1.0,     8.3,     0.2,     2.5,      26,
457,2018-05-05,,    10.5,    24.1,     1.8,    13.4,     0.5,     6.1,      24,
457,2018-05-06,,     9.2,    24.1,     5.2,    16.5,     1.2,     8.2,      20,
457,2018-05-07,,     7.8,    24.1,     5.3,    18.4,     4.7,    11.0,      18,
457,2018-05-08,,     6.5,    24.1,     7.4,    18.6,     4.3,    11.2,      15,
457,2018-05-09,,     5.1,    24.1,     4.3,    17.2,     2.7,     9.9,       9,
457,2018-05-10,,     4.1,    24.1,     7.3,    18.5,     3.4,    10.9,       9,
457,2018-05-11,,     2.7,    24.2,     6.5,    20.7,     4.6,    12.1,       5,
457,2018-05-12,,     1.5,    24.3,     9.1,    17.1,     4.2,    11.0,       3,
457,2018-05-13,,     0.0,    24.4,     6.8,    19.1,     6.8,    12.3,       0,
457,2018-05-14,,     0.0,    24.4,     4.6,    15.4,     2.4,     7.8,       0,
457,2018-05-15,,     0.0,    24.4,     4.3,    15.2,     1.1,     8.4,       0,
457,2018-05-16,,     0.0,    24.5,     5.9,    18.8,     2.9,    10.7,       0,
457,2018-05-17,,     0.0,    24.6,     7.8,    20.0,     3.7,    12.1,       0,
457,2018-05-18,,     0.0,    24.6,     7.1,    20.5,     5.3,    12.7,       0,
457,2018-05-19,,     0.0,    24.6,     5.9,    19.1,     5.3,    11.1,       0,
457,2018-05-20,,     0.0,    24.6,     2.9,    13.3,     2.9,     7.2,       0,
457,2018-05-21,,     0.0,    24.6,     4.6,    15.5,     2.1,     8.2,       0,
457,2018-05-22,,     0.0,    24.6,     9.0,    19.5,     4.0,    12.4,       0,
457,2018-05-23,,     0.0,    24.6,     4.2,    19.4,     3.6,    10.2,       0,
457,2018-05-24,,     0.0,    24.6,     5.6,    17.6,     3.6,    10.3,       0,
457,2018-05-25,,     0.0,    24.7,     8.5,    18.8,     4.3,    11.9,       0,
457,2018-05-26,,     0.0,    24.7,     8.2,    22.4,     7.3,    14.8,       0,
457,2018-05-27,,     0.0,    24.7,     8.7,    24.8,     6.6,    15.3,       0,
457,2018-05-28,,     0.0,    24.7,    10.4,    21.3,     7.3,    15.0,       0,
457,2018-05-29,,     0.0,    24.7,     3.7,    17.1,     3.7,    10.1,       0,
457,2018-05-30,,     0.0,    24.7,     6.1,    15.0,     3.4,     8.6,       0,
457,2018-05-31,,     0.0,    24.7,     6.6,    19.9,     4.9,    11.7,       0,
457,2018-06-01,,     0.0,    24.7,    12.3,    22.2,     6.6,    14.7,       0,
457,2018-06-02,,     0.0,    24.7,     2.9,    18.4,     2.5,    12.0,       0,
457,2018-06-03,,     0.0,    24.7,     6.6,    18.6,    -0.1,     9.5,       0,
457,2018-06-04,,     0.0,    24.7,     6.8,    21.3,     5.8,    12.9,       0,
457,2018-06-05,,     0.0,    24.7,    10.6,    22.7,     5.1,    14.2,       0,
457,2018-06-06,,     0.0,    24.7,    10.2,    24.3,     9.6,    16.5,       0,
457,2018-06-07,,     0.0,    24.7,    10.7,    24.3,     8.0,    16.0,       0,
457,2018-06-08,,     0.0,    24.7,     9.5,    24.3,     8.1,    15.8,       0,
457,2018-06-09,,     0.0,    24.7,    10.9,    23.5,     7.4,    15.9,       0,
457,2018-06-10,,     0.0,    24.7,    11.0,    25.3,     8.6,    16.6,       0,
457,2018-06-11,,     0.0,    24.7,     5.9,    22.8,     5.9,    15.2,       0,
457,2018-06-12,,     0.0,    24.7,     6.6,    20.0,     0.6,    11.0,       0,
457,2018-06-13,,     0.0,    24.7,    11.0,    22.1,     3.5,    13.7,       0,
457,2018-06-14,,     0.0,    24.7,    12.6,    25.3,     7.7,    17.1,       0,
457,2018-06-15,,     0.0,    24.7,    11.0,    23.7,    10.9,    17.1,       0,
457,2018-06-16,,     0.0,    24.7,    14.2,    24.4,    10.0,    17.2,       0,
457,2018-06-17,,     0.0,    24.9,    10.9,    19.7,    10.8,    14.6,       0,
457,2018-06-18,,     0.0,    25.0,    10.1,    18.7,     9.9,    12.5,       0,
457,2018-06-19,,     0.0,    25.0,     8.6,    20.0,     7.7,    13.2,       0,
457,2018-06-20,,     0.0,    25.0,     6.2,    18.4,     4.9,    12.0,       0,
457,2018-06-21,,     0.0,    25.0,     7.7,    19.0,     4.5,    11.7,       0,
457,2018-06-22,,     0.0,    25.0,    14.8,    23.3,     6.5,    14.8,       0,
457,2018-06-23,,     0.0,    25.0,     6.4,    20.5,     6.4,    14.1,       0,
457,2018-06-24,,     0.0,    25.1,     8.4,    21.3,     5.0,    13.3,       0,
457,2018-06-25,,     0.0,    25.2,     6.2,    14.4,     5.1,     8.6,       0,
457,2018-06-26,,     0.0,    25.2,     8.8,    21.6,     5.1,    13.3,       0,
457,2018-06-27,,     0.0,    25.2,    12.5,    26.3,     7.2,    17.1,       0,
457,2018-06-28,,     0.0,    25.2,    12.9,    27.2,    10.8,    18.7,       0,
457,2018-06-29,,     0.0,    25.2,    12.7,-99.9,-99.9,-99.9,       0,
457,2018-06-30,,     0.0,    25.2,     8.1,    24.1,     7.9,    15.3,       0,
457,2018-07-01,,     0.0,    25.2,     4.8,    16.3,     4.8,    10.8,       0,
457,2018-07-02,,     0.0,    25.2,     8.8,    21.3,     2.9,    12.5,       0,
457,2018-07-03,,     0.0,    25.3,    12.1,    24.3,     6.6,    15.8,       0,
457,2018-07-04,,     0.0,    25.3,    11.9,    25.6,    10.2,    17.9,       0,
457,2018-07-05,,     0.0,    25.3,    15.9,    25.7,    10.1,    18.5,       0,
457,2018-07-06,,     0.0,    25.3,    12.6,    25.4,    12.1,    18.3,       0,
457,2018-07-07,,     0.0,    25.3,    15.2,    26.8,    10.3,    18.2,       0,
457,2018-07-08,,     0.0,    25.3,    14.9,    28.6,    11.9,    19.4,       0,
457,2018-07-09,,     0.0,    25.3,    12.6,    27.9,    12.1,    18.6,       0,
457,2018-07-10,,     0.0,    25.3,    15.4,    28.3,    11.6,    20.5,       0,
457,2018-07-11,,     0.0,    25.3,    11.9,    27.3,    11.9,    17.6,       0,
457,2018-07-12,,     0.0,    25.3,     9.7,    26.5,     9.7,    15.8,       0,
457,2018-07-13,,     0.0,    25.3,    12.7,    22.8,     8.9,    15.7,       0,
457,2018-07-14,,     0.0,    25.3,    13.1,    26.0,    11.3,    18.6,       0,
457,2018-07-15,,     0.0,    25.3,    12.0,    28.3,    11.8,    18.8,       0,
457,2018-07-16,,     0.0,    25.3,    12.9,    22.7,    11.3,    15.9,       0,
457,2018-07-17,,     0.0,    25.3,    13.1,    26.1,    11.1,    17.0,       0,
457,2018-07-18,,     0.0,    25.3,    13.8,    26.6,    11.5,    17.6,       0,
457,2018-07-19,,     0.0,    25.3,    11.4,    26.4,    10.3,    17.9,       0,
457,2018-07-20,,     0.0,    25.3,    14.8,    28.4,    10.9,    19.6,       0,
457,2018-07-21,,     0.0,    25.0,    15.8,    27.7,    11.1,    19.3,      -1,
