

Colorado (PST) SNOTEL Site Dry Lake - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Fri Jul 27 07:58:18 GMT-08:00 2018. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
457,2008-10-01,,     0.0,     0.0,     8.5,    20.6,     5.8,    12.2,       0,
457,2008-10-02,,     0.0,     0.0,     7.8,    21.1,     6.2,    12.2,      -1,
457,2008-10-03,,     0.0,     0.0,     7.2,    18.6,     5.6,    10.4,       0,
457,2008-10-04,,     0.0,     0.0,     7.7,    16.6,     4.7,    10.0,      -1,
457,2008-10-05,,     0.0,     0.1,     5.6,    11.8,     5.6,     7.9,      -1,
457,2008-10-06,,     0.0,     0.3,     3.4,     7.8,     1.6,     4.7,       0,
457,2008-10-07,,     0.0,     0.3,    -0.1,     8.8,    -0.2,     4.1,       0,
457,2008-10-08,,     0.0,     0.3,     3.1,    12.9,    -0.7,     5.6,      -1,
457,2008-10-09,,     0.0,     0.3,     3.9,    16.3,     1.5,     7.9,       0,
457,2008-10-10,,     0.0,     0.3,     8.0,    18.3,     2.6,    10.4,      -1,
457,2008-10-11,,     0.1,     0.4,     7.1,    11.2,     2.6,     7.2,      -1,
457,2008-10-12,,     0.1,     0.7,     2.6,    15.2,     1.5,     7.2,       0,
457,2008-10-13,,     0.1,     0.7,    -4.4,     4.3,    -4.7,    -0.3,       1,
457,2008-10-14,,     0.1,     0.7,    -5.3,     4.4,    -5.3,    -2.1,       1,
457,2008-10-15,,     0.1,     0.7,    -1.0,     8.2,    -5.3,     0.7,       0,
457,2008-10-16,,     0.1,     0.7,     0.5,    10.9,    -2.2,     3.3,       0,
457,2008-10-17,,     0.1,     0.7,     1.4,    13.5,     0.1,     6.3,       0,
457,2008-10-18,,     0.1,     0.7,     3.2,    14.3,    -0.3,     5.9,       0,
457,2008-10-19,,     0.1,     0.7,     2.8,    16.7,     2.1,     8.2,       0,
457,2008-10-20,,     0.1,     0.7,     4.5,    15.1,     1.9,     7.8,       0,
457,2008-10-21,,     0.1,     0.8,     3.3,    13.0,     2.1,     5.6,       0,
457,2008-10-22,,     0.4,     1.1,    -3.3,     6.3,    -3.3,     1.3,       1,
457,2008-10-23,,     0.5,     1.2,    -9.0,     1.8,    -9.0,    -4.4,       2,
457,2008-10-24,,     0.4,     1.2,    -3.2,     5.5,    -9.8,    -2.5,       1,
457,2008-10-25,,     0.3,     1.2,    -0.3,     9.3,    -3.9,     1.7,       0,
457,2008-10-26,,     0.2,     1.3,     1.8,    12.2,    -1.3,     5.2,       0,
457,2008-10-27,,     0.2,     1.3,     0.7,    12.1,    -0.6,     4.0,       0,
457,2008-10-28,,     0.1,     1.3,     2.4,    14.2,    -1.1,     5.4,       0,
457,2008-10-29,,     0.1,     1.3,     3.5,    15.3,     0.7,     6.8,      -1,
457,2008-10-30,,     0.1,     1.3,     2.3,    16.5,     1.7,     8.4,       0,
457,2008-10-31,,     0.1,     1.3,     4.0,    14.9,     0.6,     6.4,      -1,
457,2008-11-01,,     0.1,     1.3,     4.2,    16.5,     2.4,     7.9,       0,
457,2008-11-02,,     0.1,     1.3,     4.1,    14.4,     2.6,     7.3,       0,
457,2008-11-03,,     0.1,     1.5,     3.0,    13.0,     1.7,     6.7,      -1,
457,2008-11-04,,     0.1,     1.5,     4.4,     8.4,     1.3,     4.3,       0,
457,2008-11-05,,     0.6,     1.9,    -3.7,     7.5,    -3.7,     2.8,       4,
457,2008-11-06,,     1.2,     2.4,    -7.7,    -3.7,    -7.8,    -5.4,      10,
457,2008-11-07,,     1.3,     2.5,   -11.6,    -4.5,   -12.2,    -8.2,       9,
457,2008-11-08,,     1.2,     2.7,    -1.6,    -1.5,   -12.7,    -5.1,       8,
457,2008-11-09,,     1.2,     2.8,     0.6,     4.8,    -1.6,     0.8,       4,
457,2008-11-10,,     1.5,     2.9,    -0.2,     9.7,    -2.0,     2.1,-99.9,
457,2008-11-11,,     1.9,     3.5,    -0.3,     5.8,    -2.8,     0.3,      10,
457,2008-11-12,,     2.2,     3.9,    -1.5,     0.0,    -1.8,    -0.9,      11,
457,2008-11-13,,     2.7,     4.3,     0.9,     0.9,    -1.8,    -0.5,      14,
457,2008-11-14,,     2.7,     4.3,    -0.7,     4.1,    -0.8,     1.7,      13,
457,2008-11-15,,     2.7,     4.3,   -11.5,    -0.3,   -11.6,    -5.3,      13,
457,2008-11-16,,     2.7,     4.3,    -4.6,     4.2,   -11.9,    -4.7,      13,
457,2008-11-17,,     2.7,     4.4,    -1.8,     9.8,    -4.7,     1.0,      12,
457,2008-11-18,,     2.7,     4.4,     0.7,    12.7,    -2.3,     2.6,      11,
457,2008-11-19,,     2.7,     4.4,    -0.3,    13.7,    -0.7,     4.5,      11,
457,2008-11-20,,     2.7,     4.4,     1.1,    11.5,    -1.6,     3.3,      11,
457,2008-11-21,,     2.7,     4.4,    -2.3,     6.3,    -3.9,     0.3,      11,
457,2008-11-22,,     2.7,     4.4,    -6.6,     4.3,    -6.8,    -1.3,      11,
457,2008-11-23,,     2.7,     4.4,    -1.3,     8.2,    -6.6,    -0.4,      10,
457,2008-11-24,,     2.7,     4.4,    -6.3,     3.8,    -6.7,    -1.1,      11,
457,2008-11-25,,     2.7,     4.4,    -3.7,     8.6,    -7.9,    -2.1,      11,
457,2008-11-26,,     2.7,     4.4,    -2.3,     7.0,    -4.5,    -0.1,      10,
457,2008-11-27,,     2.7,     4.5,     1.3,     9.1,    -4.7,     1.4,       9,
457,2008-11-28,,     2.9,     4.6,    -0.1,     6.0,    -0.2,     2.1,      10,
457,2008-11-29,,     3.4,     4.9,    -4.5,    -0.1,    -4.5,    -1.6,      14,
457,2008-11-30,,     3.8,     5.3,    -1.8,     0.8,    -4.8,    -2.5,-99.9,
457,2008-12-01,,     4.2,     5.6,    -3.5,    -1.3,    -4.4,    -2.8,      21,
457,2008-12-02,,     4.2,     5.7,    -2.3,     4.1,    -4.7,    -1.2,      19,
457,2008-12-03,,     4.2,     5.8,    -1.8,     7.9,    -4.0,     0.4,      18,
457,2008-12-04,,     4.5,     6.0,    -3.6,     0.1,    -3.7,    -2.5,      22,
457,2008-12-05,,     5.3,     6.6,   -15.4,    -2.6,   -15.4,    -6.8,      30,
457,2008-12-06,,     5.3,     6.8,    -3.7,     1.1,   -15.6,    -5.9,      26,
457,2008-12-07,,     5.3,     6.9,    -2.0,     5.3,    -3.8,    -0.6,      22,
457,2008-12-08,,     5.3,     6.9,    -2.2,     5.8,    -2.8,     0.7,      24,
457,2008-12-09,,     5.5,     7.0,    -6.7,     0.3,    -6.7,    -2.5,      27,
457,2008-12-10,,     5.5,     7.0,   -13.0,    -5.9,   -13.4,    -9.4,      25,
457,2008-12-11,,     5.5,     7.0,    -5.8,     1.8,   -12.9,    -5.3,      24,
457,2008-12-12,,     5.5,     7.0,    -6.4,     1.2,    -7.0,    -3.2,      24,
457,2008-12-13,,     5.7,     7.2,    -1.2,     2.2,    -7.4,    -3.0,-99.9,
457,2008-12-14,,     6.0,     7.4,    -9.9,     2.6,   -10.0,    -2.0,-99.9,
457,2008-12-15,,     6.3,     7.7,   -14.6,    -8.9,   -14.6,   -12.3,      31,
457,2008-12-16,,     6.4,     7.8,    -7.9,    -4.2,   -17.4,   -10.6,-99.9,
457,2008-12-17,,     6.7,     8.1,    -9.5,    -4.9,    -9.6,    -7.5,-99.9,
457,2008-12-18,,     6.7,     8.1,    -6.1,    -3.9,   -12.5,    -8.9,      31,
457,2008-12-19,,     7.2,     8.6,    -5.4,     2.6,    -6.1,    -3.0,      32,
457,2008-12-20,,     7.3,     8.6,   -12.9,    -1.3,   -12.9,    -6.3,      35,
457,2008-12-21,,     7.4,     8.7,   -13.3,    -9.8,   -16.7,   -13.3,-99.9,
457,2008-12-22,,     7.5,     8.9,    -4.7,    -4.1,   -15.7,    -8.6,      32,
457,2008-12-23,,     8.2,     9.4,    -6.8,     1.0,    -6.8,    -3.0,      40,
457,2008-12-24,,     8.7,    10.0,   -12.0,    -6.4,   -12.1,    -9.5,-99.9,
457,2008-12-25,,     8.8,    10.0,    -8.0,    -5.6,   -18.6,   -11.0,      46,
457,2008-12-26,,     8.8,    10.2,    -1.3,     0.6,    -8.3,    -3.4,      42,
457,2008-12-27,,     9.5,    10.6,   -15.4,    -0.1,   -15.4,    -8.7,      51,
457,2008-12-28,,     9.6,    10.7,    -9.8,    -9.4,   -19.2,   -14.2,-99.9,
457,2008-12-29,,     9.6,    11.0,    -2.8,    -1.1,   -11.2,    -5.3,-99.9,
457,2008-12-30,,     9.7,    11.0,    -5.1,     8.5,    -5.3,    -1.1,      41,
457,2008-12-31,,     9.7,    11.0,    -7.1,     2.9,    -7.1,    -3.0,      39,
457,2009-01-01,,     9.6,    11.0,    -3.8,     5.3,    -8.9,    -3.7,      38,
457,2009-01-02,,     9.6,    11.1,     0.3,     1.2,    -3.9,    -1.3,      37,
457,2009-01-03,,     9.6,    11.1,     0.9,     6.5,    -3.6,     1.1,      36,
457,2009-01-04,,    10.3,    11.4,   -20.2,     0.9,   -20.8,    -9.7,      45,
457,2009-01-05,,    10.4,    11.5,   -18.3,    -7.0,   -23.7,   -17.4,      42,
457,2009-01-06,,    10.5,    11.6,    -9.8,    -4.2,   -19.4,   -11.3,      43,
457,2009-01-07,,    11.1,    12.3,    -6.0,    -5.0,    -9.8,    -7.3,      57,
457,2009-01-08,,    11.8,    13.1,    -0.5,    -0.2,    -6.1,    -2.5,      55,
457,2009-01-09,,    11.8,    13.2,     0.5,     6.9,    -4.9,    -0.5,      51,
457,2009-01-10,,    12.5,    13.8,    -9.1,     0.5,   -12.9,    -5.9,      55,
457,2009-01-11,,    12.6,    13.9,    -7.0,    -4.0,   -10.3,    -6.9,      53,
457,2009-01-12,,    12.9,    14.1,    -4.3,    -3.4,    -7.8,    -5.3,-99.9,
457,2009-01-13,,    13.3,    14.5,    -5.3,     0.6,    -6.9,    -4.8,      56,
457,2009-01-14,,    13.3,    14.6,    -5.7,    -1.2,    -7.1,    -3.9,      56,
457,2009-01-15,,    13.3,    14.7,    -3.4,     1.0,    -7.7,    -3.3,      53,
457,2009-01-16,,    13.3,    14.7,    -7.7,     2.2,    -8.0,    -3.2,      52,
457,2009-01-17,,    13.3,    14.7,    -6.7,     6.1,    -7.9,    -3.3,      51,
457,2009-01-18,,    13.3,    14.7,    -7.0,     7.0,    -7.6,    -3.6,      49,
457,2009-01-19,,    13.3,    14.7,    -7.6,     5.8,    -9.5,    -4.3,      48,
457,2009-01-20,,    13.4,    14.7,    -5.3,     5.8,    -8.2,    -3.4,      47,
457,2009-01-21,,    13.4,    14.8,    -4.9,     9.7,    -6.6,    -1.6,      46,
457,2009-01-22,,    13.4,    14.8,    -3.7,     9.7,    -6.6,    -0.7,      46,
457,2009-01-23,,    13.5,    14.9,     1.7,     6.5,    -3.8,     1.5,      46,
457,2009-01-24,,    14.6,    15.9,    -0.4,     1.7,    -0.4,     0.7,      51,
457,2009-01-25,,    15.4,    16.6,    -0.6,     2.5,    -0.6,     0.6,      58,
457,2009-01-26,,    16.2,    17.3,    -1.8,     3.9,    -2.0,    -0.3,      62,
457,2009-01-27,,    16.7,    17.7,   -21.0,    -1.8,   -21.2,   -10.7,      67,
457,2009-01-28,,    16.7,    17.7,   -11.9,    -9.9,   -20.9,   -15.9,      64,
457,2009-01-29,,    17.3,    18.4,    -9.6,    -6.3,   -12.0,    -9.0,      69,
457,2009-01-30,,    17.4,    18.5,    -6.7,    -3.8,   -10.6,    -8.0,      70,
457,2009-01-31,,    17.5,    18.6,    -7.9,     2.3,    -8.3,    -4.9,      65,
457,2009-02-01,,    17.5,    18.6,    -3.3,     5.7,   -10.0,    -4.6,      64,
457,2009-02-02,,    17.5,    18.6,    -5.7,    -1.6,   -10.5,    -5.4,      63,
457,2009-02-03,,    17.5,    18.6,    -3.2,     0.2,    -8.9,    -4.1,      61,
457,2009-02-04,,    17.5,    18.6,    -7.0,     3.6,    -7.0,    -2.3,      60,
457,2009-02-05,,    17.6,    18.6,    -6.1,    10.3,    -8.3,    -2.2,      58,
457,2009-02-06,,    17.6,    18.7,    -1.2,     9.4,    -6.7,    -0.3,      57,
457,2009-02-07,,    17.6,    18.7,    -1.3,     5.0,    -2.2,     0.1,      57,
457,2009-02-08,,    17.7,    18.7,     3.0,     7.9,    -2.9,     1.4,      57,
457,2009-02-09,,    18.2,    19.1,    -2.8,    10.4,    -2.8,     3.3,      59,
457,2009-02-10,,    18.6,    19.5,    -5.7,     0.2,    -7.0,    -3.6,      66,
457,2009-02-11,,    18.6,    19.5,    -7.4,    -1.3,    -8.0,    -5.6,      64,
457,2009-02-12,,    18.9,    19.7,    -7.4,    -3.2,    -8.6,    -6.8,      66,
457,2009-02-13,,    18.9,    19.9,    -7.9,     3.2,   -10.8,    -5.2,      65,
457,2009-02-14,,    19.1,    20.0,    -6.6,    -1.5,   -10.1,    -6.6,      64,
457,2009-02-15,,    19.3,    20.3,    -8.1,    -1.7,    -8.1,    -5.7,      69,
457,2009-02-16,,    19.5,    20.5,    -8.4,     1.5,   -12.6,    -6.5,      66,
457,2009-02-17,,    19.7,    20.7,    -0.4,     4.8,    -9.8,    -2.2,      64,
457,2009-02-18,,    19.9,    20.9,    -5.2,     0.6,    -5.2,    -3.1,      66,
457,2009-02-19,,    20.2,    21.2,    -7.0,    -3.8,    -7.0,    -5.3,      71,
457,2009-02-20,,    20.4,    21.4,   -10.9,    -0.9,   -11.4,    -6.8,      69,
457,2009-02-21,,    20.4,    21.4,    -7.8,    -0.5,   -12.3,    -6.2,      68,
457,2009-02-22,,    20.4,    21.5,    -7.2,     3.2,   -12.6,    -5.5,      66,
457,2009-02-23,,    20.5,    21.5,    -0.3,     9.2,    -7.7,    -0.3,      64,
457,2009-02-24,,    21.0,    21.8,     1.5,     4.9,    -0.3,     1.7,      65,
457,2009-02-25,,    21.0,    21.9,     1.0,     7.2,     1.0,     3.3,      63,
457,2009-02-26,,    21.0,    22.0,    -0.9,     8.6,    -0.9,     3.6,      61,
457,2009-02-27,,    21.4,    22.2,    -1.9,     4.6,    -2.3,    -0.2,      67,
457,2009-02-28,,    21.4,    22.3,   -13.6,    -0.7,   -14.1,    -7.7,      66,
457,2009-03-01,,    21.5,    22.4,    -8.7,     1.8,   -15.8,    -7.2,      64,
457,2009-03-02,,    21.6,    22.4,     0.4,    11.8,    -8.8,     1.2,      61,
457,2009-03-03,,    21.7,    22.4,     3.4,    12.9,    -1.0,     5.7,      59,
457,2009-03-04,,    21.6,    22.4,     2.5,    10.3,     1.0,     5.6,      57,
457,2009-03-05,,    21.5,    22.4,    -0.9,    10.7,    -0.9,     4.9,      57,
457,2009-03-06,,    21.6,    22.5,    -7.6,     0.8,    -8.3,    -3.4,      59,
457,2009-03-07,,    21.6,    22.5,    -3.6,     3.8,    -7.5,    -3.1,      57,
457,2009-03-08,,    21.8,    22.7,    -5.4,    -1.4,    -5.9,    -4.1,      61,
457,2009-03-09,,    22.1,    22.8,    -3.0,     4.9,   -10.6,    -2.8,      58,
457,2009-03-10,,    22.4,    23.0,    -7.5,     7.2,    -7.9,     0.1,      63,
457,2009-03-11,,    22.5,    23.3,   -12.7,    -5.1,   -14.3,   -10.0,      66,
457,2009-03-12,,    22.7,    23.4,    -7.5,     4.5,   -14.3,    -4.8,      62,
457,2009-03-13,,    22.8,    23.5,    -7.9,     4.3,    -8.3,    -2.3,      61,
