

Colorado (PST) SNOTEL Site Dry Lake - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Fri Jul 27 07:58:14 GMT-08:00 2018. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
457,2006-10-01,,     0.0,     0.0,     4.0,    19.4,     2.2,     9.5,      -1,
457,2006-10-02,,     0.0,     0.0,     5.0,    19.0,     3.4,     9.7,      -1,
457,2006-10-03,,     0.0,     0.2,     7.5,    16.7,     3.3,    10.5,-99.9,
457,2006-10-04,,     0.0,     0.3,     3.7,    13.6,     2.9,     7.7,      -1,
457,2006-10-05,,     0.0,     0.3,     9.2,    19.1,     2.5,    10.4,-99.9,
457,2006-10-06,,     0.0,     0.4,     8.6,    15.5,     7.0,    10.2,      -1,
457,2006-10-07,,     0.0,     0.9,     7.3,    15.2,     6.7,     9.4,      -1,
457,2006-10-08,,     0.0,     1.0,     2.4,    14.2,     2.4,     7.8,      -1,
457,2006-10-09,,     0.0,     1.0,     4.2,    12.7,     2.1,     6.9,      -1,
457,2006-10-10,,     0.0,     1.5,     2.5,     8.6,     1.5,     5.2,       0,
457,2006-10-11,,     0.0,     1.7,     2.3,     2.7,    -0.6,     1.5,      -1,
457,2006-10-12,,     0.2,     1.7,     4.1,     6.7,     1.4,     4.2,      -1,
457,2006-10-13,,     0.2,     1.7,     0.5,    10.4,    -0.5,     4.1,      -1,
457,2006-10-14,,     0.2,     1.7,     1.3,    13.4,    -1.1,     5.3,      -1,
457,2006-10-15,,     0.2,     1.8,     1.8,    12.0,     0.4,     3.9,      -1,
457,2006-10-16,,     0.2,     1.8,     1.8,    10.9,     1.6,     5.3,      -1,
457,2006-10-17,,     0.4,     2.3,     0.3,     4.6,    -0.9,     2.0,      -1,
457,2006-10-18,,     0.8,     2.8,    -4.3,     6.4,    -4.6,     0.6,       2,
457,2006-10-19,,     0.7,     2.9,    -3.8,    -1.4,    -6.0,    -3.9,       2,
457,2006-10-20,,     0.9,     3.1,     0.4,     0.5,    -4.5,    -1.2,-99.9,
457,2006-10-21,,     2.1,     4.3,    -1.6,     3.1,    -1.6,     0.5,      11,
457,2006-10-22,,     2.2,     4.5,    -3.5,     1.2,    -6.5,    -2.7,-99.9,
457,2006-10-23,,     2.1,     4.5,    -6.7,     4.7,    -6.7,    -1.9,      11,
457,2006-10-24,,     2.0,     4.5,    -1.7,    13.6,    -6.7,     1.1,       9,
457,2006-10-25,,     2.0,     4.5,     0.8,    15.5,    -3.3,     3.4,       6,
457,2006-10-26,,     2.4,     5.0,    -2.6,     9.7,    -2.6,     2.0,      11,
457,2006-10-27,,     2.8,     5.5,    -3.2,    -0.2,    -4.2,    -2.3,      12,
457,2006-10-28,,     2.7,     5.6,    -3.7,     7.1,    -7.8,    -1.6,      11,
457,2006-10-29,,     2.7,     5.6,    -2.2,    14.0,    -5.3,     1.3,      10,
457,2006-10-30,,     2.7,     5.6,    -0.6,    13.4,    -3.4,     3.6,       9,
457,2006-10-31,,     2.7,     5.6,    -1.7,     9.3,    -3.1,     2.7,       8,
457,2006-11-01,,     2.7,     5.6,    -4.5,     6.3,    -5.9,     0.3,       8,
457,2006-11-02,,     2.9,     5.6,    -7.6,     4.6,   -10.6,    -3.9,       7,
457,2006-11-03,,     2.5,     5.6,    -1.4,     9.1,    -8.1,    -1.0,       8,
457,2006-11-04,,     2.6,     5.6,     0.0,     7.5,    -2.2,     2.1,       8,
457,2006-11-05,,     2.6,     5.6,     1.0,     5.9,    -0.6,     2.0,       8,
457,2006-11-06,,     2.6,     5.6,     2.0,     6.7,    -0.1,     2.8,       7,
457,2006-11-07,,     2.6,     5.6,     3.4,     5.0,     0.5,     3.0,       6,
457,2006-11-08,,     2.4,     5.6,     2.0,    12.6,     1.6,     5.8,       6,
457,2006-11-09,,     2.4,     5.6,     2.7,    15.1,     0.4,     6.6,       5,
457,2006-11-10,,     2.3,     5.6,    -3.2,    12.6,    -3.7,     3.5,       6,
457,2006-11-11,,     2.7,     5.7,    -6.3,     1.5,    -7.4,    -3.8,       7,
457,2006-11-12,,     2.5,     5.8,    -0.7,     8.7,    -7.9,     0.2,       7,
457,2006-11-13,,     3.1,     6.3,   -10.4,     0.7,   -10.9,    -4.3,       9,
457,2006-11-14,,     3.4,     6.6,    -1.8,    -1.5,   -11.7,    -4.4,-99.9,
