

Colorado (PST) SNOTEL Site Dry Lake - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Fri Jul 27 07:58:01 GMT-08:00 2018. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
457,2000-10-23,,     0.0,     0.4,     1.6,    13.6,    -3.5,     4.7,      -1,
457,2000-10-24,,     0.0,     0.4,     3.3,    16.8,    -0.4,     6.9,      -1,
457,2000-10-25,,     0.0,     0.5,    -0.2,     7.4,    -0.5,     2.0,      -1,
457,2000-10-26,,     0.3,     0.6,    -2.1,     2.8,    -2.1,     0.1,      -2,
457,2000-10-27,,     0.7,     0.6,    -1.0,    10.5,    -4.5,     0.9,       0,
457,2000-10-28,,     0.4,     0.6,     2.8,    13.5,    -1.8,     4.9,      -1,
457,2000-10-29,,     0.7,     0.7,     1.6,    10.0,     1.5,     4.4,      -2,
457,2000-10-30,,     0.3,     1.0,    -2.7,     5.5,    -2.7,     0.8,      -1,
457,2000-10-31,,     0.4,     1.0,    -2.2,     8.6,    -3.8,     0.5,      -1,
457,2000-11-01,,     1.3,     1.8,    -4.4,     7.9,    -4.4,    -0.3,       6,
457,2000-11-02,,     2.1,     2.8,    -6.5,    -1.3,    -6.5,    -4.4,      13,
457,2000-11-03,,     2.2,     3.0,   -11.9,     0.6,   -12.7,    -7.4,      12,
457,2000-11-04,,     2.2,     3.0,   -10.7,     3.8,   -13.7,    -7.4,       9,
457,2000-11-05,,     2.8,     3.0,    -3.2,     8.0,   -10.7,    -3.7,       7,
457,2000-11-06,,     3.6,     4.1,    -8.1,    -1.8,    -8.1,    -5.8,      19,
457,2000-11-07,,     3.6,     4.3,   -15.0,    -6.0,   -16.2,   -10.2,      17,
457,2000-11-08,,     3.6,     4.3,   -15.6,    -7.6,   -17.9,   -12.9,      15,
457,2000-11-09,,     3.6,     4.3,    -6.5,     1.3,   -18.2,    -9.5,      14,
457,2000-11-10,,     3.6,     4.6,    -7.5,    -0.4,    -9.8,    -5.5,      18,
457,2000-11-11,,     3.9,     4.9,   -12.4,     3.1,   -12.4,    -5.4,      17,
457,2000-11-12,,     3.9,     4.9,   -15.9,    -6.2,   -17.7,   -12.5,      16,
457,2000-11-13,,     4.2,     5.0,   -17.8,    -8.7,   -19.3,   -15.1,      17,
457,2000-11-14,,     4.2,     5.0,   -18.6,    -6.2,   -19.9,   -15.4,      16,
457,2000-11-15,,     4.2,     5.0,    -8.9,     3.1,   -19.2,    -8.7,      15,
457,2000-11-16,,     4.5,     5.5,   -11.9,    -8.7,   -12.3,   -10.3,      22,
457,2000-11-17,,     4.6,     5.6,   -21.0,    -8.2,   -21.0,   -14.1,      22,
457,2000-11-18,,     4.5,     5.6,   -22.1,    -8.7,   -22.1,   -16.7,      19,
457,2000-11-19,,     4.4,     5.6,   -10.2,    -5.2,   -23.3,   -14.3,      19,
457,2000-11-20,,     4.2,     5.6,    -9.6,     0.7,   -14.2,    -8.5,      18,
457,2000-11-21,,     4.1,     5.6,   -12.4,     2.7,   -14.9,    -9.2,      17,
457,2000-11-22,,     4.1,     5.6,    -7.3,     6.0,   -12.8,    -6.2,      16,
457,2000-11-23,,     4.1,     5.6,    -7.7,     9.2,    -7.8,    -2.9,      16,
457,2000-11-24,,     4.0,     5.6,   -11.8,     5.2,   -12.1,    -6.1,      16,
457,2000-11-25,,     4.5,     5.8,    -7.0,     4.1,   -13.4,    -7.1,      16,
457,2000-11-26,,     4.5,     5.8,   -12.2,    -3.3,   -13.4,    -8.4,      17,
457,2000-11-27,,     5.2,     5.8,    -5.4,    -2.9,   -13.6,    -6.6,      17,
457,2000-11-28,,     5.6,     6.1,    -4.5,    -1.5,    -5.5,    -4.0,      21,
457,2000-11-29,,     5.6,     6.5,    -9.8,    -1.3,   -10.4,    -5.6,      24,
457,2000-11-30,,     5.8,     6.5,    -2.5,     4.4,   -10.3,    -5.0,      22,
457,2000-12-01,,     5.4,     6.8,   -14.7,    -0.2,   -14.7,    -6.7,      25,
457,2000-12-02,,     5.4,     6.8,   -12.7,     0.8,   -16.2,   -10.8,      23,
457,2000-12-03,,     5.4,     6.8,   -10.0,     7.8,   -13.8,    -7.6,      22,
457,2000-12-04,,     5.4,     6.8,    -8.7,     3.6,   -10.9,    -6.2,      21,
457,2000-12-05,,     5.4,     6.8,    -8.6,     3.7,   -10.9,    -6.0,      21,
457,2000-12-06,,     5.4,     6.9,   -11.2,    -0.3,   -11.4,    -5.1,      20,
457,2000-12-07,,     5.5,     6.9,    -8.5,     2.7,   -11.5,    -7.0,      21,
457,2000-12-08,,     5.5,     6.9,    -9.0,     6.4,    -9.9,    -5.0,      20,
457,2000-12-09,,     6.5,     7.0,    -2.8,     1.7,   -10.5,    -4.3,    -174,
457,2000-12-10,,     6.7,     7.3,    -3.6,     0.3,    -4.0,    -2.9,    -174,
457,2000-12-11,,     6.9,     8.0,   -10.5,    -1.3,   -10.5,    -5.0,      31,
457,2000-12-12,,     7.2,     8.2,   -15.1,    -7.8,   -16.5,   -13.3,      33,
457,2000-12-13,,     7.9,     8.5,    -8.1,    -2.9,   -15.1,    -7.7,      35,
457,2000-12-14,,     8.5,     8.8,    -8.0,    -7.2,    -9.4,    -8.5,      38,
457,2000-12-15,,     8.9,     9.3,    -7.0,    -4.5,    -8.1,    -6.3,      39,
457,2000-12-16,,     9.5,    10.0,   -11.7,    -4.3,   -11.7,    -7.6,    -165,
457,2000-12-17,,     9.8,    10.2,   -11.7,    -6.4,   -15.5,   -11.0,      44,
457,2000-12-18,,     9.9,    10.5,   -13.0,    -0.7,   -13.6,   -10.0,      52,
457,2000-12-19,,     9.6,    11.0,   -19.6,    -9.8,   -19.9,   -14.4,      56,
457,2000-12-20,,    11.2,    11.0,    -7.0,     0.5,   -19.7,   -10.4,      50,
457,2000-12-21,,     9.7,    11.2,   -18.2,    -6.9,   -18.3,   -10.9,      47,
457,2000-12-22,,    11.7,    11.2,    -5.3,    -4.1,   -19.3,   -10.0,    -172,
457,2000-12-23,,    11.3,    11.5,    -5.9,     1.2,    -5.9,    -4.2,    -172,
457,2000-12-24,,    10.6,    11.6,   -11.0,    -0.3,   -11.5,    -7.5,      42,
457,2000-12-25,,    11.4,    11.6,    -6.5,     3.7,   -11.3,    -6.1,      41,
457,2000-12-26,,    10.2,    11.7,   -14.8,    -2.0,   -15.0,    -8.3,      40,
457,2000-12-27,,    10.6,    11.8,   -13.6,     1.5,   -17.1,   -11.8,      39,
457,2000-12-28,,    10.5,    11.8,    -7.2,     3.3,   -14.1,    -7.9,      38,
457,2000-12-29,,    10.4,    11.8,   -15.2,    -0.7,   -15.2,    -8.9,      37,
457,2000-12-30,,    10.4,    11.8,   -14.3,    -2.3,   -15.7,   -11.7,      36,
457,2000-12-31,,    10.5,    11.9,    -6.2,    -2.4,   -14.6,    -7.5,      37,
457,2001-01-01,,    10.7,    12.0,    -8.8,    -2.6,   -13.0,    -7.6,      37,
457,2001-01-02,,    10.5,    12.0,   -13.2,    -0.2,   -13.2,    -7.1,      37,
457,2001-01-03,,    10.5,    12.1,   -13.7,    -2.7,   -16.0,   -11.2,      37,
457,2001-01-04,,    10.5,    12.1,   -10.6,     3.3,   -14.1,    -8.2,      36,
457,2001-01-05,,    10.5,    12.1,    -9.3,     7.2,   -11.1,    -6.3,      36,
457,2001-01-06,,    10.5,    12.1,    -7.5,     9.3,    -9.9,    -4.7,      35,
457,2001-01-07,,    10.5,    12.1,   -12.2,     5.5,   -12.2,    -5.2,      35,
457,2001-01-08,,    10.5,    12.1,   -14.8,    -2.0,   -15.7,   -11.5,      35,
457,2001-01-09,,    10.5,    12.1,   -10.5,     4.9,   -15.9,    -9.3,      35,
457,2001-01-10,,    11.3,    12.1,    -5.2,     6.8,   -10.8,    -5.8,      34,
457,2001-01-11,,    11.4,    12.2,    -9.4,    -1.4,    -9.4,    -4.2,      35,
457,2001-01-12,,    11.4,    12.2,    -6.4,     5.6,   -14.1,    -7.2,      36,
457,2001-01-13,,    11.7,    12.2,    -6.7,     5.3,    -9.1,    -4.2,      36,
457,2001-01-14,,    12.1,    12.2,    -9.2,    -5.8,    -9.3,    -8.0,      44,
457,2001-01-15,,    12.2,    12.9,   -11.0,    -6.7,   -11.0,    -9.5,      46,
457,2001-01-16,,    12.2,    12.9,    -9.7,    -2.8,   -17.3,   -10.0,      44,
457,2001-01-17,,    12.2,    12.9,   -19.4,    -2.8,   -20.2,   -12.0,      43,
457,2001-01-18,,    12.1,    12.9,   -15.6,    -8.6,   -22.9,   -16.7,      42,
457,2001-01-19,,    12.1,    12.9,   -14.8,    -5.5,   -17.7,   -11.6,      40,
457,2001-01-20,,    11.6,    12.9,   -13.1,    -1.0,   -17.0,   -10.5,      40,
457,2001-01-21,,    11.8,    13.2,   -13.7,    -7.1,   -15.5,   -10.2,      44,
457,2001-01-22,,    11.5,    13.2,   -13.8,     2.0,   -17.8,   -11.3,      42,
457,2001-01-23,,    12.0,    13.2,   -10.7,     5.7,   -14.4,    -6.1,      41,
457,2001-01-24,,    12.0,    13.2,   -12.6,     3.2,   -12.6,    -7.3,      40,
457,2001-01-25,,    12.0,    13.2,    -6.1,     5.8,   -13.1,    -5.7,      40,
457,2001-01-26,,    12.2,    13.5,    -7.6,    -1.1,    -7.6,    -5.6,      45,
457,2001-01-27,,    12.2,    13.6,   -10.9,     0.7,   -11.9,    -7.6,      45,
457,2001-01-28,,    12.2,    13.6,    -9.1,     2.6,   -11.3,    -4.2,      43,
457,2001-01-29,,    12.3,    13.9,   -10.9,    -5.5,   -11.1,    -9.4,      48,
457,2001-01-30,,    12.7,    14.3,   -16.4,    -2.1,   -16.9,   -11.2,      50,
457,2001-01-31,,    12.7,    14.3,   -17.7,    -8.0,   -18.3,   -13.4,      53,
457,2001-02-01,,    12.7,    14.3,   -12.9,    -8.3,   -22.2,   -13.8,      51,
457,2001-02-02,,    12.9,    14.5,    -9.8,    -2.5,   -13.6,   -10.2,      50,
457,2001-02-03,,    12.9,    14.5,    -5.1,     2.4,   -10.5,    -4.7,      48,
457,2001-02-04,,    13.3,    14.9,    -5.8,    -3.7,    -5.8,    -4.7,      50,
457,2001-02-05,,    13.3,    14.9,    -3.9,     3.6,    -7.2,    -3.0,      48,
457,2001-02-06,,    13.3,    14.9,    -4.3,     4.2,    -4.5,    -1.4,      47,
457,2001-02-07,,    13.3,    15.0,    -1.8,     7.2,   -10.1,    -2.1,      47,
457,2001-02-08,,    13.3,    15.2,    -8.5,     4.2,    -8.6,    -1.8,      47,
457,2001-02-09,,    13.3,    15.4,   -20.1,    -6.5,   -23.4,   -14.4,    -158,
457,2001-02-10,,    13.3,    15.4,   -11.3,    -1.7,   -25.9,   -14.1,      47,
457,2001-02-11,,    13.3,    15.4,    -6.4,     4.9,   -14.9,    -7.0,      47,
457,2001-02-12,,    13.3,    15.4,   -10.5,    -1.7,   -11.9,    -6.7,      46,
457,2001-02-13,,    13.5,    15.4,    -5.8,    -0.5,   -10.4,    -5.3,      46,
457,2001-02-14,,    13.5,    15.4,    -4.2,     5.8,    -8.1,    -2.2,      45,
457,2001-02-15,,    13.5,    15.5,   -10.3,    -3.2,   -10.5,    -6.1,      48,
457,2001-02-16,,    13.5,    15.9,   -13.9,    -1.1,   -14.5,    -8.7,      48,
457,2001-02-17,,    13.5,    15.9,   -10.2,     3.6,   -15.2,    -7.3,      46,
457,2001-02-18,,    13.5,    15.9,   -10.1,     5.5,   -12.5,    -6.1,      46,
457,2001-02-19,,    14.7,    15.9,    -3.6,     2.2,   -10.9,    -4.7,      46,
457,2001-02-20,,    14.8,    16.5,    -5.6,     0.1,    -7.3,    -3.1,      54,
457,2001-02-21,,    15.2,    16.6,    -3.2,     6.8,    -7.2,    -1.7,      52,
457,2001-02-22,,    15.8,    17.1,    -4.1,     2.1,    -4.5,    -2.9,      55,
457,2001-02-23,,    15.8,    17.1,     0.1,     7.4,    -5.3,    -0.7,      53,
457,2001-02-24,,    15.8,    17.2,    -5.1,     7.5,    -5.1,    -0.9,      52,
457,2001-02-25,,    16.1,    17.5,    -8.2,    -4.0,    -8.2,    -6.8,      55,
457,2001-02-26,,    16.2,    17.7,    -7.4,    -0.5,   -10.2,    -5.6,      55,
457,2001-02-27,,    16.2,    17.7,    -5.1,     3.2,   -10.6,    -4.4,      55,
457,2001-02-28,,    16.4,    17.8,   -10.4,     3.1,   -10.4,    -4.3,      54,
457,2001-03-01,,    16.4,    17.8,    -5.8,     8.0,   -11.1,    -4.5,      54,
457,2001-03-02,,    16.6,    18.0,   -11.8,     1.2,   -11.9,    -4.9,      53,
457,2001-03-03,,    16.6,    18.0,    -9.1,     3.6,   -12.4,    -5.2,      52,
457,2001-03-04,,    16.6,    18.0,    -9.7,     4.7,   -10.9,    -5.0,      52,
457,2001-03-05,,    16.7,    18.0,    -8.7,     9.4,   -13.2,    -4.5,      51,
457,2001-03-06,,    16.7,    18.0,    -4.4,    11.4,    -8.8,    -0.6,      50,
457,2001-03-07,,    16.7,    18.0,    -5.0,     9.7,    -5.0,     0.1,      48,
457,2001-03-08,,    16.7,    18.0,    -4.5,    11.0,    -5.4,     1.2,      47,
457,2001-03-09,,    16.7,    18.0,    -6.1,     9.7,    -6.5,    -1.1,      47,
457,2001-03-10,,    16.7,    18.0,    -3.0,     8.8,    -6.5,     0.8,      45,
457,2001-03-11,,    16.8,    18.2,    -6.3,     5.4,    -6.7,    -1.4,      47,
457,2001-03-12,,    17.0,    18.6,    -7.0,    -1.3,    -7.3,    -4.8,      52,
457,2001-03-13,,    17.2,    18.8,    -5.5,    -3.5,    -9.0,    -6.3,      53,
457,2001-03-14,,    17.3,    18.9,    -6.5,     5.7,    -7.1,    -2.8,      50,
457,2001-03-15,,    17.6,    19.2,    -9.1,    -4.7,    -9.3,    -7.4,      57,
457,2001-03-16,,    17.9,    19.4,   -11.9,    -0.1,   -13.4,    -8.1,      53,
457,2001-03-17,,    17.9,    19.4,    -4.1,     6.7,   -12.2,    -4.1,      53,
457,2001-03-18,,    18.3,    19.5,    -8.5,     1.9,   -10.1,    -4.7,      52,
457,2001-03-19,,    18.9,    19.7,    -4.9,     0.8,    -8.4,    -4.6,      57,
457,2001-03-20,,    19.2,    19.8,    -3.1,     7.8,    -9.7,    -0.9,      53,
457,2001-03-21,,    18.7,    19.8,    -1.7,     9.6,    -4.5,     2.0,      52,
457,2001-03-22,,    18.7,    20.0,    -0.2,    10.8,    -1.5,     2.7,      50,
457,2001-03-23,,    16.6,    20.0,    -3.1,    12.1,    -3.1,     3.0,      47,
457,2001-03-24,,    16.4,    20.1,    -2.4,    11.4,    -3.2,     2.5,      46,
457,2001-03-25,,    16.2,    20.1,    -1.2,    11.6,    -4.6,     2.4,      44,
457,2001-03-26,,    16.4,    20.2,    -0.3,    11.8,    -2.3,     3.0,      42,
457,2001-03-27,,    15.1,    20.2,    -3.7,     8.7,    -3.7,     1.7,      41,
457,2001-03-28,,    15.2,    20.3,    -8.5,     4.2,    -8.5,    -0.5,      41,
457,2001-03-29,,    15.4,    20.4,    -3.0,     1.0,    -9.4,    -3.5,      43,
457,2001-03-30,,    15.7,    20.7,    -2.6,     3.5,    -3.4,    -1.4,      43,
457,2001-03-31,,    15.8,    20.8,    -5.0,     3.2,    -5.0,    -1.7,      45,
457,2001-04-01,,    15.9,    20.9,     0.9,     8.0,    -5.8,     0.9,      42,
457,2001-04-02,,    15.4,    20.9,    -0.3,    10.9,    -3.0,     2.9,      41,
457,2001-04-03,,    15.0,    20.9,     0.0,    12.2,    -0.6,     3.8,      40,
457,2001-04-04,,    14.3,    21.0,     1.0,    12.7,    -1.8,     4.8,      38,
457,2001-04-05,,    13.9,    21.0,     0.1,    13.3,    -1.8,     4.6,      37,
457,2001-04-06,,    13.5,    21.0,     0.1,    11.6,    -1.3,     4.6,      36,
457,2001-04-07,,    13.8,    21.6,    -2.5,     4.3,    -2.6,    -0.2,      41,
457,2001-04-08,,    14.2,    21.8,    -2.4,     8.3,    -4.4,     0.6,    -175,
457,2001-04-09,,    14.1,    21.9,    -8.3,     3.9,    -8.3,    -2.3,      40,
457,2001-04-10,,    14.3,    21.9,    -3.4,     8.2,    -8.6,    -0.8,      38,
457,2001-04-11,,    14.4,    22.1,    -3.2,     7.4,    -5.5,    -0.9,      39,
457,2001-04-12,,    14.1,    22.3,    -7.8,     7.5,    -7.8,    -2.4,      38,
457,2001-04-13,,    14.6,    22.6,    -5.6,     7.1,    -8.5,    -2.2,      41,
457,2001-04-14,,    15.0,    22.7,    -3.7,     5.8,    -7.0,    -1.8,      39,
457,2001-04-15,,    14.9,    22.8,    -4.6,     5.1,    -4.6,    -0.1,      39,
457,2001-04-16,,    14.7,    22.8,    -3.0,    11.7,    -8.8,     1.9,      37,
457,2001-04-17,,    14.1,    22.8,    -0.7,    15.2,    -4.5,     4.2,      36,
457,2001-04-18,,    13.2,    22.9,    -0.1,    18.8,    -2.4,     7.1,      33,
457,2001-04-19,,    12.6,    22.9,     3.3,    18.9,    -0.9,     7.7,      32,
457,2001-04-20,,    11.8,    22.9,     3.7,    14.7,     1.3,     7.2,      30,
457,2001-04-21,,    11.6,    22.9,    -3.7,     9.1,    -3.9,     2.8,      29,
457,2001-04-22,,    11.7,    23.2,    -1.7,     7.9,    -4.1,     1.2,      35,
457,2001-04-23,,    11.7,    23.4,    -3.9,     3.1,    -5.3,    -1.8,      34,
457,2001-04-24,,    11.7,    23.4,    -3.0,     5.6,    -4.0,    -0.5,      31,
457,2001-04-25,,    11.7,    23.5,    -0.7,    12.7,    -2.8,     3.9,      30,
457,2001-04-26,,    11.0,    23.5,     0.4,    17.7,    -1.8,     6.5,      27,
457,2001-04-27,,     9.9,    23.5,     2.1,    19.3,    -0.6,     8.1,      24,
457,2001-04-28,,     8.9,    23.5,     3.2,    23.3,     1.2,     9.4,      22,
457,2001-04-29,,     8.0,    23.5,     1.1,    16.6,     0.8,     6.6,      20,
457,2001-04-30,,     7.4,    23.5,    -0.7,    14.6,    -0.7,     4.9,      18,
457,2001-05-01,,     6.6,    23.5,     2.0,    15.3,    -2.5,     5.9,      16,
457,2001-05-02,,     5.8,    23.5,     2.1,    18.7,     1.0,     7.6,      13,
457,2001-05-03,,     5.7,    23.7,    -1.4,     6.3,    -2.7,    -0.7,      15,
457,2001-05-04,,     5.5,    23.7,    -0.8,     4.8,    -3.1,     0.6,      14,
457,2001-05-05,,     5.4,    23.8,     0.1,     9.5,    -1.7,     2.9,      13,
457,2001-05-06,,     5.2,    23.8,     2.9,    10.3,    -0.8,     3.0,      12,
457,2001-05-07,,     4.4,    23.8,    -3.1,    10.4,    -3.3,     4.1,       9,
457,2001-05-08,,     3.3,    23.8,    -1.0,    12.4,    -4.4,     4.0,       7,
457,2001-05-09,,     2.0,    23.8,     1.2,    18.1,    -2.8,     7.5,       3,
457,2001-05-10,,     0.9,    23.8,     2.8,    18.5,     0.5,     9.3,       0,
457,2001-05-11,,     0.0,    23.8,     0.7,    18.8,     0.6,     9.2,      -2,
457,2001-05-12,,     0.0,    23.8,     2.8,    19.4,    -1.1,     8.3,      -2,
457,2001-05-13,,     0.0,    23.8,     4.5,    22.6,     1.0,    11.6,      -2,
457,2001-05-14,,     0.0,    23.8,     3.5,    21.7,     3.5,    11.0,      -2,
457,2001-05-15,,     0.0,    23.8,     4.2,    18.4,     2.4,     9.7,      -2,
457,2001-05-16,,     0.2,    23.9,     8.0,    20.8,     3.1,    11.5,      -3,
457,2001-05-17,,     0.1,    24.0,     5.1,    16.3,     5.0,     9.2,      -2,
457,2001-05-18,,     0.0,    24.1,     0.4,    13.9,     0.4,     6.5,      -2,
457,2001-05-19,,     0.0,    24.2,     3.7,    16.0,    -0.2,     7.3,      -2,
457,2001-05-20,,     0.0,    24.4,     1.8,    15.4,     1.8,     7.5,      -3,
457,2001-05-21,,     0.0,    24.4,    -6.5,    15.2,    -6.5,     4.4,      -1,
457,2001-05-22,,     0.0,    24.4,    -2.7,     8.7,    -7.8,     0.0,      -1,
457,2001-05-23,,     0.0,    24.4,     2.9,    17.3,    -3.5,     6.7,      -1,
457,2001-05-24,,     0.0,    24.4,     4.1,    20.9,     0.5,    10.8,      -1,
457,2001-05-25,,     0.0,    24.4,     5.0,    20.7,     1.8,    11.1,      -2,
457,2001-05-26,,     0.0,    24.4,     5.1,    23.8,     3.1,    12.3,      -2,
457,2001-05-27,,     0.0,    24.4,     8.7,    21.8,     3.6,    12.5,      -1,
457,2001-05-28,,     0.0,    24.4,     6.6,    20.4,     3.9,    12.0,      -2,
457,2001-05-29,,     0.0,    24.4,     3.6,    21.6,     3.6,    10.7,      -2,
457,2001-05-30,,     0.0,    24.4,     4.0,    18.1,     2.4,     9.3,      -2,
457,2001-05-31,,     0.0,    24.4,     1.5,    17.9,     1.3,     8.7,      -2,
457,2001-06-01,,     0.0,    24.4,     3.4,    19.2,     0.0,     9.4,      -2,
457,2001-06-02,,     0.0,    24.4,     5.7,    21.4,     1.6,    11.6,      -2,
457,2001-06-03,,     0.0,    24.4,     7.6,    22.2,     5.1,    13.9,      -2,
457,2001-06-04,,     0.0,    24.4,     2.4,    19.5,     2.4,    11.3,      -1,
457,2001-06-05,,     0.0,    24.4,    -2.2,    10.5,    -2.6,     3.2,      -2,
457,2001-06-06,,     0.0,    24.5,     2.7,    16.9,    -3.9,     7.2,      -2,
457,2001-06-07,,     0.0,    24.5,     5.0,    21.3,     0.9,    11.5,      -2,
457,2001-06-08,,     0.0,    24.5,     7.7,    23.5,     2.6,    12.8,      -2,
457,2001-06-09,,     0.0,    24.5,     8.6,    25.9,     5.4,    15.5,      -2,
457,2001-06-10,,     0.0,    24.5,     7.1,    24.1,     6.8,    13.4,      -2,
457,2001-06-11,,     0.0,    24.5,     6.9,    26.4,     6.3,    15.3,      -2,
457,2001-06-12,,     0.0,    24.5,     7.2,    25.1,     5.1,    14.9,      -2,
457,2001-06-13,,     0.0,    24.5,    -0.6,    21.7,    -0.6,    11.2,       0,
457,2001-06-14,,     0.0,    24.5,    -1.5,     6.0,    -2.6,     1.3,      -1,
457,2001-06-15,,     0.0,    24.7,     0.3,    10.3,    -1.6,     3.1,       0,
457,2001-06-16,,     0.0,    24.7,     5.9,    20.0,    -1.6,    10.4,      -1,
457,2001-06-17,,     0.0,    24.8,     6.8,    24.4,     3.8,    13.9,      -2,
457,2001-06-18,,     0.0,    24.8,     7.6,    26.4,     5.8,    15.6,       0,
457,2001-06-19,,     0.0,    24.8,     6.5,    23.8,     4.3,    14.4,       0,
457,2001-06-20,,     0.0,    24.8,     7.1,    22.9,     3.9,    13.2,       0,
457,2001-06-21,,     0.0,    24.8,     7.3,    22.7,     3.4,    12.9,       0,
457,2001-06-22,,     0.0,    24.8,     9.1,    25.2,     5.4,    15.2,       1,
457,2001-06-23,,     0.0,    24.8,     9.6,    26.7,     7.4,    16.5,       1,
457,2001-06-24,,     0.0,    24.8,    11.3,    27.6,     8.6,    17.1,       2,
457,2001-06-25,,     0.0,    24.8,     8.9,    25.3,     8.5,    16.1,       1,
457,2001-06-26,,     0.0,    24.8,    11.3,    24.8,     8.2,    16.2,       1,
457,2001-06-27,,     0.0,    24.8,     7.2,    24.8,     7.2,    14.6,       0,
457,2001-06-28,,     0.0,    24.9,     7.4,    22.1,     5.6,    13.2,       2,
457,2001-06-29,,     0.0,    25.1,    12.0,    27.1,     6.0,    16.5,       2,
457,2001-06-30,,     0.0,    25.1,    14.0,    28.9,     8.7,    18.6,       3,
457,2001-07-01,,     0.0,    25.1,    12.6,    29.2,     9.5,    18.7,       2,
457,2001-07-02,,     0.0,    25.1,    10.4,    29.0,     9.9,    18.2,       6,
457,2001-07-03,,     0.0,    25.1,    10.3,    29.7,     8.7,    17.5,       3,
457,2001-07-04,,     0.0,    25.1,    12.3,    30.9,    12.3,    22.5,      -3,
457,2001-07-05,,     0.0,    25.1,    13.6,    32.4,     9.7,    20.4,      -3,
457,2001-07-06,,     0.0,    25.1,    12.9,    28.9,    11.7,    19.8,      -3,
457,2001-07-07,,     0.0,    25.1,    14.1,    29.6,    10.8,    19.8,      -3,
457,2001-07-08,,     0.0,    25.2,    12.8,    26.4,     8.8,    17.9,      -3,
457,2001-07-09,,     0.0,    25.2,    10.6,    28.5,     9.6,    17.7,      -3,
457,2001-07-10,,     0.0,    25.2,    10.4,    29.4,     9.3,    17.5,      -3,
457,2001-07-11,,     0.0,    25.2,     8.9,    26.7,     8.6,    16.5,      -3,
457,2001-07-12,,     0.0,    25.2,    10.1,    23.9,     8.8,    14.6,      -3,
457,2001-07-13,,     0.0,    25.3,     9.0,    22.9,     8.0,    14.3,      -3,
457,2001-07-14,,     0.0,    25.5,     8.9,    23.5,     7.3,    14.9,      -3,
457,2001-07-15,,     0.0,    25.5,    10.3,    19.8,     7.7,    13.2,      -3,
