

Colorado (PST) SNOTEL Site Dry Lake - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Fri Jul 27 07:57:36 GMT-08:00 2018. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,
457,1988-01-23,,    14.3,    13.9,    -7.7,    -3.8,   -18.5,   -12.4,
457,1988-01-24,,    14.6,    14.1,   -14.5,    -6.3,   -13.4,    -9.3,
457,1988-01-25,,    14.7,    14.2,   -20.9,    -7.7,   -19.9,   -13.8,
457,1988-01-26,,    14.7,    14.2,   -13.2,    -1.3,   -20.9,   -10.4,
457,1988-01-27,,    14.7,    14.2,    -9.2,     4.7,   -13.9,    -7.0,
457,1988-01-28,,    14.7,    14.2,    -7.7,     9.7,    -9.7,    -2.7,
457,1988-01-29,,    14.7,    14.3,    -6.4,    14.7,    -9.0,    -1.3,
457,1988-01-30,,    15.1,    14.5,    -3.1,    -4.1,    -7.0,    -5.8,
457,1988-01-31,,    15.8,    14.9,    -6.8,    -1.5,    -6.1,    -3.5,
457,1988-02-01,,    17.1,    15.9,   -10.4,    -2.3,    -7.3,    -5.7,
457,1988-02-02,,    17.3,    16.1,    -8.7,     3.0,   -10.9,    -6.7,
457,1988-02-03,,    17.5,    16.3,   -11.0,    -0.7,    -9.4,    -6.5,
457,1988-02-04,,    17.5,    16.3,   -18.3,     2.2,   -17.1,    -9.9,
457,1988-02-05,,    17.5,    16.3,   -15.8,     4.7,   -19.2,   -11.2,
457,1988-02-06,,    17.5,    16.3,   -14.3,     1.6,   -16.8,   -10.6,
457,1988-02-07,,    17.5,    16.3,   -12.5,     6.1,   -15.1,    -7.4,
457,1988-02-08,,    17.6,    16.3,    -5.8,     7.5,   -13.5,    -5.8,
457,1988-02-09,,    18.1,    16.8,    -5.5,    -2.5,    -7.6,    -4.8,
457,1988-02-10,,    20.0,    18.1,    -4.4,     4.0,    -6.3,    -3.0,
457,1988-02-11,,    20.6,    18.3,    -8.5,     1.3,   -11.0,    -5.2,
457,1988-02-12,,    20.6,    18.6,   -10.4,    -2.3,    -8.7,    -5.9,
457,1988-02-13,,    20.6,    18.6,   -11.3,    10.7,   -11.0,    -4.1,
457,1988-02-14,,    21.3,    19.0,   -10.2,     9.1,   -11.6,    -6.4,
457,1988-02-15,,    21.6,    19.1,    -8.6,    -2.5,   -12.5,    -8.9,
457,1988-02-16,,    21.6,    19.1,    -6.7,     9.3,    -9.1,    -2.7,
457,1988-02-17,,    22.0,    19.5,   -19.0,    -4.0,   -16.4,    -8.7,
457,1988-02-18,,    22.0,    19.5,   -14.3,     1.5,   -20.3,   -11.0,
457,1988-02-19,,    22.0,    19.5,   -13.7,     0.1,   -15.9,    -9.1,
457,1988-02-20,,    22.1,    19.5,    -9.0,     0.7,   -16.5,    -8.5,
457,1988-02-21,,    22.1,    19.6,   -11.0,    -1.8,    -9.1,    -5.9,
457,1988-02-22,,    22.1,    19.6,    -4.9,     9.6,   -12.3,    -3.4,
457,1988-02-23,,    22.3,    19.6,   -14.1,    -0.6,   -12.1,    -5.5,
457,1988-02-24,,    22.3,    19.6,   -12.8,     4.5,   -14.6,    -5.8,
457,1988-02-25,,    22.5,    19.6,   -10.0,    12.6,   -12.8,    -3.4,
457,1988-02-26,,    22.5,    19.6,    -8.3,    14.6,   -10.8,    -0.9,
457,1988-02-27,,    22.6,    19.6,    -6.6,    15.5,    -8.7,     0.2,
457,1988-02-28,,    22.6,    19.6,    -0.3,    19.3,    -6.7,     1.7,
457,1988-02-29,,    22.8,    19.6,    -2.6,     5.1,    -1.7,     0.6,
457,1988-03-01,,    22.8,    19.6,    -4.2,    14.8,    -5.3,     2.0,
457,1988-03-02,,    23.6,    20.1,    -7.0,    11.1,    -5.3,     0.2,
457,1988-03-03,,    23.6,    20.1,    -5.0,     8.9,    -7.4,     0.0,
457,1988-03-04,,    24.1,    20.5,    -4.3,     4.5,    -7.3,    -2.2,
457,1988-03-05,,    24.1,    20.5,   -14.6,     2.9,   -12.7,    -4.9,
457,1988-03-06,,    24.1,    20.5,    -8.8,     9.0,   -14.9,    -3.6,
457,1988-03-07,,    24.8,    21.1,    -9.8,     9.4,    -9.2,    -0.6,
457,1988-03-08,,    24.8,    21.5,   -12.0,    -1.6,   -14.3,    -8.2,
457,1988-03-09,,    24.8,    21.5,    -8.4,     2.1,   -12.3,    -6.8,
457,1988-03-10,,    24.8,    21.5,    -4.6,    14.0,   -10.2,     0.3,
457,1988-03-11,,    24.8,    22.1,   -10.9,    -2.4,    -9.6,    -5.9,
457,1988-03-12,,    24.8,    22.1,   -14.8,    -2.4,   -15.1,    -9.5,
457,1988-03-13,,    24.8,    22.3,   -17.0,    -2.5,   -19.2,   -11.4,
457,1988-03-14,,    24.8,    22.3,   -13.6,    -5.7,   -21.0,   -14.0,
457,1988-03-15,,    24.8,    22.3,   -11.6,     3.5,   -14.8,    -7.1,
457,1988-03-16,,    24.8,    22.3,    -5.9,    10.0,   -12.7,    -2.9,
457,1988-03-17,,    24.8,    22.5,   -17.5,     6.9,   -16.8,    -6.3,
457,1988-03-18,,    24.8,    22.5,   -18.5,    -2.7,   -19.4,   -12.0,
457,1988-03-19,,    24.8,    22.5,   -13.2,     2.9,   -19.0,    -8.9,
457,1988-03-20,,    24.8,    22.5,    -8.5,    10.2,   -13.5,    -1.9,
457,1988-03-21,,    24.8,    22.5,    -5.9,    15.5,    -8.9,     1.2,
457,1988-03-22,,    24.8,    22.5,    -3.5,    15.7,    -6.0,     3.1,
457,1988-03-23,,    25.1,    22.5,    -5.8,     9.5,    -4.5,     0.6,
457,1988-03-24,,    25.6,    23.1,    -7.7,     9.7,    -6.6,     1.5,
457,1988-03-25,,    25.6,    23.3,    -5.0,    -1.1,    -7.8,    -5.9,
457,1988-03-26,,    25.6,    23.3,    -5.1,     3.7,    -7.0,    -0.9,
457,1988-03-27,,    25.6,    23.3,    -1.6,    13.5,    -5.7,     3.1,
457,1988-03-28,,    25.6,    23.3,   -13.2,    13.8,    -9.3,     2.4,
457,1988-03-29,,    25.6,    23.5,   -17.1,     0.3,   -15.5,    -8.7,
457,1988-03-30,,    25.6,    23.5,    -6.8,     2.6,   -17.6,    -5.6,
457,1988-03-31,,    25.6,    23.5,    -8.1,     0.0,    -7.4,    -4.4,
457,1988-04-01,,    25.6,    23.5,   -12.8,     4.0,   -10.1,    -4.0,
457,1988-04-02,,    25.6,    23.5,    -9.2,     4.0,   -10.1,    -4.0,
457,1988-04-03,,    25.8,    23.6,    -5.5,    10.7,    -9.7,     0.0,
457,1988-04-04,,    25.8,    23.6,     0.6,    12.9,    -5.8,     3.1,
457,1988-04-05,,    25.8,    23.8,   -11.4,     7.4,    -2.1,     2.3,
457,1988-04-06,,    25.8,    23.8,    -4.6,     7.5,   -12.3,    -1.0,
457,1988-04-07,,    25.3,    23.8,    -1.7,    18.7,    -6.0,     5.8,
457,1988-04-08,,    25.0,    23.8,    -0.6,    21.1,     2.0,     9.9,
457,1988-04-09,,    24.8,    23.8,    -7.1,     7.1,    -8.9,     0.2,
457,1988-04-10,,    24.6,    24.0,   -13.5,     5.1,   -11.6,    -5.2,
457,1988-04-11,,    24.6,    24.0,    -6.9,     8.3,   -14.9,    -2.2,
457,1988-04-12,,    24.0,    24.0,    -0.8,    16.8,    -7.0,     5.2,
457,1988-04-13,,    23.3,    24.0,     0.7,    20.8,    -1.7,     8.7,
457,1988-04-14,,    22.3,    24.0,     1.3,    22.1,    -0.8,    10.8,
457,1988-04-15,,    20.6,    24.0,     1.6,    22.1,     0.3,     9.8,
457,1988-04-16,,    20.0,    24.0,     0.0,    19.2,    -0.4,     7.2,
457,1988-04-17,,    18.6,    24.0,     5.2,    20.1,     0.0,     8.5,
457,1988-04-18,,    18.5,    24.1,    -2.2,    14.1,    -1.1,     6.1,
457,1988-04-19,,    17.1,    24.1,     0.6,    16.0,    -2.8,     5.6,
457,1988-04-20,,    16.8,    24.5,    -0.9,    11.3,    -0.2,     3.8,
457,1988-04-21,,    16.3,    24.5,     3.3,    15.7,    -0.9,     7.3,
457,1988-04-22,,    16.8,    25.1,    -2.7,     9.8,    -1.5,     3.6,
457,1988-04-23,,    17.5,    25.6,    -2.8,     6.9,    -2.7,    -0.6,
457,1988-04-24,,    18.0,    26.0,    -4.2,    14.3,    -2.8,     0.3,
457,1988-04-25,,    18.3,    26.3,    -2.7,    12.0,    -4.4,     1.3,
457,1988-04-26,,    19.3,    26.8,   -10.4,     5.4,    -9.6,    -2.0,
457,1988-04-27,,    19.3,    26.8,    -3.1,    11.4,   -12.0,    -0.6,
457,1988-04-28,,    19.1,    26.8,    -0.3,     2.0,    -3.9,    -2.6,
457,1988-04-29,,    18.6,    26.9,    -1.3,    20.5,    -0.3,     8.8,
457,1988-04-30,,    17.6,    26.9,     0.9,    19.9,    -1.9,     8.5,
457,1988-05-01,,    16.3,    27.0,     1.8,    19.3,    -0.2,     9.8,
457,1988-05-02,,    16.3,    27.2,    -5.3,    15.7,    -3.9,     4.1,
457,1988-05-03,,    16.5,    27.5,    -6.3,     6.2,    -8.8,    -2.4,
457,1988-05-04,,    16.6,    27.6,    -1.5,    13.9,    -9.5,     2.7,
457,1988-05-05,,    15.8,    27.6,     2.7,    19.6,    -2.4,     7.8,
457,1988-05-06,,    14.3,    27.6,     1.7,    14.0,     1.6,     3.8,
457,1988-05-07,,    14.2,    27.7,    -1.7,    12.0,    -3.5,     2.0,
457,1988-05-08,,    14.8,    28.4,    -2.4,     7.3,    -3.9,     0.6,
457,1988-05-09,,    15.2,    28.6,    -0.4,     9.3,    -2.6,     0.3,
457,1988-05-10,,    15.0,    28.6,     2.8,    13.5,    -0.8,     5.2,
457,1988-05-11,,    15.4,    28.6,    -3.1,    14.5,     0.0,     5.3,
457,1988-05-12,,    13.1,    28.6,     1.9,    20.7,    -3.1,     9.5,
457,1988-05-13,,    11.1,    28.7,     5.3,    22.8,     1.5,    12.7,
457,1988-05-14,,     9.1,    28.7,    -0.7,    23.2,     4.0,    14.4,
457,1988-05-15,,     7.2,    28.7,    -1.2,    18.6,    -0.9,    10.3,
457,1988-05-16,,     4.6,    28.7,     5.7,    22.3,    -1.2,    10.6,
457,1988-05-17,,     1.9,    28.9,     5.0,    24.6,     7.0,    12.7,
457,1988-05-18,,     0.0,    29.2,     2.0,    18.8,     2.9,     9.7,
457,1988-05-19,,     0.0,    29.8,     1.4,    14.9,     1.6,     6.4,
457,1988-05-20,,     0.0,    30.5,     0.3,     4.1,     0.0,     2.3,
457,1988-05-21,,     0.0,    30.5,    -2.9,     9.3,    -2.0,     3.2,
457,1988-05-22,,     0.0,    30.5,    -3.1,    12.6,    -2.9,     4.9,
457,1988-05-23,,     0.0,    30.6,    -1.0,    13.5,    -3.2,     5.8,
457,1988-05-24,,     0.0,    30.6,     1.8,    20.7,    -1.2,     9.7,
457,1988-05-25,,     0.0,    30.6,     3.5,    23.5,     1.4,    13.5,
457,1988-05-26,,     0.0,    30.6,     2.8,    21.5,     2.7,     9.6,
457,1988-05-27,,     0.0,    30.6,     4.1,    21.7,     1.7,    11.9,
457,1988-05-28,,     0.0,    30.6,     5.4,    24.1,     4.0,    13.9,
457,1988-05-29,,     0.0,    30.6,     4.6,    24.1,     4.7,    14.6,
457,1988-05-30,,     0.0,    30.6,     1.1,    24.8,     4.6,    15.5,
457,1988-05-31,,     0.0,    30.6,    -3.6,     8.5,    -1.8,     2.8,
457,1988-06-01,,     0.0,    30.6,     1.4,    11.6,    -3.6,     4.0,
457,1988-06-02,,     0.0,    30.7,     5.6,    12.1,     0.9,     6.6,
457,1988-06-03,,     0.0,    30.7,     6.5,    20.9,     4.7,    11.9,
457,1988-06-04,,     0.0,    30.7,     7.3,    27.0,     5.8,    16.1,
457,1988-06-05,,     0.0,    30.7,    10.4,    28.0,     7.3,    18.2,
457,1988-06-06,,     0.0,    30.8,     4.7,    12.0,     9.7,    10.7,
457,1988-06-07,,     0.0,    30.8,     4.2,    26.0,     4.6,    15.4,
457,1988-06-08,,     0.0,    30.8,     6.9,    26.8,     4.0,    16.4,
457,1988-06-09,,     0.0,    30.8,     8.5,    26.5,     6.4,    16.4,
457,1988-06-10,,     0.0,    30.8,     6.5,    26.2,     5.6,    16.1,
457,1988-06-11,,     0.0,    30.8,     7.5,    25.7,     6.2,    16.8,
457,1988-06-12,,     0.0,    30.8,     3.7,    22.5,     6.2,    13.3,
457,1988-06-13,,     0.0,    30.8,     3.2,    24.7,     3.3,    14.4,
457,1988-06-14,,     0.0,    30.8,     2.2,    19.7,     2.9,    10.0,
457,1988-06-15,,     0.0,    30.8,     6.2,    23.1,     1.2,    12.9,
457,1988-06-16,,     0.0,    30.8,     6.2,    25.1,     6.0,    15.4,
457,1988-06-17,,     0.0,    30.8,     7.9,    26.6,     6.1,    16.3,
457,1988-06-18,,     0.0,    30.8,     6.2,    26.6,     7.5,    16.4,
457,1988-06-19,,     0.0,    30.8,     8.3,    25.9,     6.1,    16.4,
457,1988-06-20,,     0.0,    30.8,     9.9,    28.3,     7.7,    18.4,
457,1988-06-21,,     0.0,    30.8,     9.2,    28.8,     9.0,    18.5,
457,1988-06-22,,     0.0,    30.8,    11.4,    28.6,     8.5,    18.3,
457,1988-06-23,,     0.0,    30.8,     8.6,    29.9,    10.0,    18.1,
457,1988-06-24,,     0.0,    30.8,     9.0,    30.7,     8.2,    19.1,
457,1988-06-25,,     0.0,    30.8,    14.4,    30.8,     8.9,    18.8,
457,1988-06-26,,     0.0,    30.8,     9.4,    28.6,    11.2,    20.1,
457,1988-06-27,,     0.0,    30.8,     8.2,    27.3,     9.3,    17.1,
457,1988-06-28,,     0.0,    31.1,     8.1,    28.4,     7.9,    15.0,
457,1988-06-29,,     0.0,    31.4,    10.0,    23.6,     7.4,    14.1,
457,1988-06-30,,     0.0,    31.6,     3.3,    24.1,     6.5,    14.1,
457,1988-07-01,,     0.0,    31.6,     6.1,    24.4,     2.9,    13.5,
457,1988-07-02,,     0.0,    31.6,     9.2,    28.2,     5.6,    16.8,
457,1988-07-03,,     0.0,    31.6,     9.1,    28.8,     7.5,    15.9,
457,1988-07-04,,     0.0,    31.6,     8.4,    16.9,     8.7,    10.5,
457,1988-07-05,,     0.0,    31.6,     6.8,    23.7,     6.8,    12.8,
457,1988-07-06,,     0.0,    31.6,    10.5,    27.4,     6.2,    16.5,
457,1988-07-07,,     0.0,    31.7,     8.4,    26.7,     9.1,    17.5,
457,1988-07-08,,     0.0,    31.7,     9.5,    27.4,     7.6,    17.8,
457,1988-07-09,,     0.0,    31.7,     9.6,    26.9,     8.0,    17.8,
457,1988-07-10,,     0.0,    31.8,     7.3,    27.7,     7.4,    16.5,
457,1988-07-11,,     0.0,    31.8,     4.9,    25.0,     7.0,    15.2,
457,1988-07-12,,     0.0,    31.8,     8.3,    26.4,     4.6,    14.1,
457,1988-07-13,,     0.0,    31.8,     7.1,    25.1,     7.7,    16.6,
457,1988-07-14,,     0.0,    31.8,    11.2,    30.0,     6.9,    18.5,
457,1988-07-15,,     0.0,    31.8,    10.6,    30.4,    10.1,    19.5,
457,1988-07-16,,     0.0,    31.9,     8.5,    28.6,     9.8,    17.4,
457,1988-07-17,,     0.0,    31.9,     9.6,    30.8,     8.0,    16.7,
457,1988-07-18,,     0.0,    31.9,     7.1,    28.6,     7.9,    17.9,
457,1988-07-19,,     0.0,    31.9,     9.1,    28.7,     6.6,    17.2,
457,1988-07-20,,     0.0,    31.9,     2.0,    24.2,     7.2,    14.8,
457,1988-07-21,,     0.0,    31.9,     7.2,    25.7,     1.9,    14.5,
457,1988-07-22,,     0.0,    31.9,     5.9,    30.2,     5.8,    17.6,
457,1988-07-23,,     0.0,    31.9,     9.3,    29.4,     5.8,    18.0,
457,1988-07-24,,     0.0,    31.9,     7.5,    27.5,     8.4,    16.8,
457,1988-07-25,,     0.0,    31.9,     7.9,    30.0,     7.2,    18.6,
457,1988-07-26,,     0.0,    31.9,    10.9,    31.2,     7.8,    19.1,
457,1988-07-27,,     0.0,    32.0,     7.8,    27.5,    10.1,    18.0,
457,1988-07-28,,     0.0,    32.0,     7.7,    26.3,     6.9,    15.8,
457,1988-07-29,,     0.0,    32.0,     6.4,    15.4,     7.2,     8.9,
457,1988-07-30,,     0.0,    32.0,     7.2,    27.9,     6.2,    14.8,
457,1988-07-31,,     0.0,    32.0,     8.5,    29.1,     7.0,    16.8,
457,1988-08-01,,     0.0,    32.2,     6.3,    29.4,     7.1,    15.8,
457,1988-08-02,,     0.0,    32.2,     7.4,    26.3,     5.8,    14.6,
457,1988-08-03,,     0.0,    32.3,     9.7,    30.1,     6.7,    18.3,
457,1988-08-04,,     0.0,    32.4,     7.5,    25.8,     8.3,    15.0,
457,1988-08-05,,     0.0,    32.5,     5.9,    24.4,     7.3,    14.2,
457,1988-08-06,,     0.0,    32.5,     7.8,    28.1,     4.8,    16.9,
457,1988-08-07,,     0.0,    32.5,     5.7,    23.7,     7.6,    14.5,
